"Article","Web Description","Brand","Type","Colour","Power","Size","Model Number","DQ Score"
"447284","Oral B Power Handle ToothbrushPro 650 Cross Action","Oral B","Electric Toothbrush Gift Sets",NA,NA,NA,NA,0.716666666666667
