"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"316966","Wilko Brass Fasteners Gold Effect 70pk","Wilko","Punches and Fasteners","Gold","70pk",NA,0.93
"317156","Wilko Rubber Band Ball 170pcs","Wilko","Rubber Bands","Multi","170pk",NA,0.93
"349313","Wilko Gem Push Pinks 16pk","Wilko","Punches and Fasteners",NA,"16pk",NA,0.86
"349331","Wilko Jewel Magnets","Wilko","Magnets",NA,"1",NA,0.86
"413983","Wilko Paper Clips","Wilko","Punches and Fasteners",NA,NA,NA,0.79
"413984","Wilko Binder Clip","Wilko","Binder Clip",NA,NA,NA,0.79
"413985","Wilko Mini Pegs","Wilko","Pegs",NA,NA,NA,0.79
"413986","Wilko Push Pins","Wilko","Punches and Fasteners",NA,NA,NA,0.79
"413988","Wilko Thumb Tacks","Wilko","Punches and Fasteners",NA,NA,NA,0.79
"413994","Wilko Paper Clip Pink Blue or Black","Wilko","Punches and Fasteners",NA,NA,NA,0.79
"413995","Wilko Binder Clip Pink Blue or Black","Wilko","Binder Clip",NA,NA,NA,0.79
"413997","Wilko Push Pins Assorted Colours","Wilko","Punches and Fasteners","Multi","1",NA,0.93
"414007","Wilko Novelty Paper Clip Set","Wilko","Punches and Fasteners",NA,NA,NA,0.79
"427350","Wilko I Like Cats Push Pins 16pk","Wilko","Push Pins",NA,"16",NA,0.86
"427351","Wilko I Like Cats Index Clips","Wilko","Index Clips",NA,"1","1.8 x 3.6cm",0.93
"433950","Wilko Desk Accessory Set","Wilko","Punches and Fasteners","Gold","1",NA,0.93
"434032","Wilko Magnet Clips 2pk","Wilko","Punches and Fasteners","Multi","2",NA,0.93
"434048","Wilko Basic Magnets","Wilko","Magnets","Multi","1",NA,0.93
"434049","Wilko Cube Metal Magnets","Wilko","Magnets","Multi","1",NA,0.93
"434051","Wilko Large Binder Clips","Wilko","Binder Clip","Multi","1",NA,0.93
"434056","Wilko Natural Colour Rubberbands","Wilko","Elastic bands","Multi","1",NA,0.93
"260671","Wilko Functional Drawing Pins Silver Effect 300pk","Wilko Functional","Punches and Fasteners","Silver","300pk",NA,0.93
