"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"5156240","Wilko Starter for Fluorescent Light 80W","Wilko","Starters","1","1 Pack",1
"60686","Wilko Starter for Fluorescent Light 125W","Wilko","Fluorescent Starter","1","1 Pack",1
