"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"328610","Wilko Mug Colourplay Range Purple and White","Wilko","Mugs","Purple","1","10.2cm x 8.7cm",1
"336140","Wilko Kitchen Tea Strainer Metal 7cm","Wilko","Teastrainer","Multi","1","7cm",1
"427723","Wilko Colourplay Mug Black","Wilko","Mugs","Black","1","10.2cm x 8.7cm",1
"445596","Wilko Mug Beauty is Everywhere","Wilko","Mugs","Multi","1","12 x 8 x 9cm",1
"450525","Wilko Mug Striped Blue","Wilko","Mugs","Blue","1","12.5 x 8.5 x 10cm",1
"450526","Wilko Mug Spotty Pink 14oz","Wilko","Mugs","Multi","1","10 x 10 x 9.5cm",1
"450527","Wilko Mug Spotty Grey 14oz","Wilko","Mugs","Multi","1","10 x 10 x 9.5cm",1
"450528","Wilko Mug Ducks","Wilko","Mugs","Multi","1","11.5 x 8.5 x 8cm",1
"450529","Wilko Mug Chickens","Wilko","Mugs","Multi","1","11.5 x 8.5 x 8cm",1
"450530","Wilko Mug Wild Floral Design 12oz","Wilko","Mugs","Multi","1","8.5 x 8.5 x 8cm",1
"450531","Wilko Mug Floral Design 12oz","Wilko","Mugs","Multi","1","8.5 x 8.5 x 8cm",1
"450533","Wilko Mug Large Butetrfly Design","Wilko","Mugs","Purple","1","14 x 11.5 x 7cm",1
"450534","Wilko Mug Wildlife Design","Wilko","Mugs","Multi","1","12 x 9 x 9cm",1
