"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"402741","Tresemme Ceramic Radial Hair Brush","Tresemme","Combs and Brushes","Black","1",NA,0.93
"156132","Wilko Body Mop Round White","Wilko","Sponges, Loofahs and Flannels",NA,"1",NA,0.9125
"1629240","Wilko Face Cloth Plain Tudor","Wilko","Sponges, Loofahs and Flannels",NA,NA,NA,0.825
"165910","Wilko Its All About Hair Paddle Brush Black Large","Wilko","Combs and Brushes",NA,"1",NA,0.86
"170655","Wilko Vented Hair Brush","Wilko","Combs and Brushes",NA,"1",NA,0.86
"170657","Wilko Plastic Hair Brush Assorted","Wilko","Combs and Brushes",NA,"1",NA,0.86
"170658","Wilko Hair Brush","Wilko","Combs and Brushes",NA,"1",NA,0.86
"296233","Wilko Nail Polish Remover with Acetone 250ml","Wilko","Nail Care",NA,"1",NA,0.86
"330066","Wilko Plastic Back Brush","Wilko","Sponges, Loofahs and Flannels",NA,NA,NA,0.825
"347963","Wilko Shower Cap Trend","Wilko","Bath and Shower Accessories",NA,NA,NA,0.825
"347968","Wilko Cellulite Massager","Wilko","Accessories and Tools",NA,"1",NA,0.9125
"347971","Wilko Moisturising Gloves","Wilko","Accessories and Tools",NA,"1",NA,0.9125
"347972","Wilko Moisturising Socks","Wilko","Accessories and Tools",NA,"1",NA,0.9125
"347973","Wilko Nail Brush Clear","Wilko","Nail Care",NA,"1",NA,0.86
"347977","Wilko Shower Comb Trend","Wilko",NA,NA,NA,NA,0.7375
"347980","Wilko False Eyelashes  Volume","Wilko","False Eyelashes","Black","1",NA,0.93
"347981","Wilko False Eyelashes  Drama","Wilko","False Eyelashes","Black","1",NA,0.93
"347983","Wilko False Eyelashes Natural","Wilko","False Eyelashes","Black","1",NA,0.93
"347988","Wilko Premium Egg Shape Make Up Sponge","Wilko","Face Brushes and Applicators","White","1",NA,0.93
"347994","Wilko Eyelash Curler","Wilko","Eye Care and Brushes",NA,"1",NA,0.86
"347995","Wilko Hand Held Make Up Mirror","Wilko","Mirrors",NA,"1",NA,0.86
"347996","Wilko Make Up Sponges Multi 15pk","Wilko","Face Brushes and Applicators",NA,"15",NA,0.86
"347997","Wilko Make Up Velour Pads 2pk","Wilko","Face Brushes and Applicators",NA,"2pk",NA,0.86
"347999","Wilko Eye Shadow Applicators 20pk","Wilko","Face Brushes and Applicators",NA,"1",NA,0.86
"348000","Wilko Toe Separator","Wilko","Nail Care",NA,"1",NA,0.86
"348137","Wilko Tweezers Slanted Silver","Wilko","Tweezers",NA,"1",NA,0.86
"348140","Wilko Pencil Sharpener","Wilko","Eye Care and Brushes",NA,"1",NA,0.86
"348142","Wilko Spray Bottle","Wilko","Spray Bottles","Multi","1",NA,0.93
"348159","Wilko Brown Hair Net","Wilko","Hair Nets",NA,"1",NA,0.86
"348160","Wilko Pink Bendy Rollers 12pk","Wilko","Rollers",NA,"12",NA,0.86
"348161","Wilko Traditional Perm Rollers 20pk","Wilko","Rollers",NA,"20",NA,0.86
"348162","Wilko Self Grip Rollers Black Extra Small","Wilko","Rollers",NA,"1",NA,0.86
