"Article","Web Description","DQ Score"
"450552","Carex Care+ Plus Handwash Macadamia Oil andVanilla 250ml",0.775
"450303","Dettol E45 Rose and Shea Butter Liquid Hand Wash250ml",0.95
"450305","Dettol E45 Liquid Hand Wash 250mlCamomile Antibacterial",0.95
"450306","Dettol Liquid Hand Wash Lavender250ml",0.95
"450308","Dettol Liquid Hand Wash 250mlGrapefruit",0.95
"456926","Lynx Shower Gel You Refreshed 250ml",0.8625
"456927","Lynx Shower Gel Energised You 250ml",0.8625
"456928","Lynx Shower Gel Clean Fresh You 250ml",0.8625
"452293","Marvel Spider-Man Bath and Shower Bubbles400ml",0.95
