"Article","Web Description","DQ Score"
"273949","Pratica Tendenza Floating Shelf Kit White25cm x 60cm",1
"273950","Practica Tendenza Floating  Shelf Kit White25cm x 100cm",1
"273951","Pratica Tendenza Floating Shelf Kit Oak Effect25cm x 60cm",1
"273952","Pratica Tendenza Floating Shelf Oak Effect25cm x 100cm",1
