"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"73957","Hermesetas Original 300pk","Hermesetas","Sweetners","300pk","4.5g",1
"307999","Wilko Slimming Aid 30pk","Wilko","Weight Loss Tablets","30pk","200mg",1
