"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"66225","Wilko Pet Carrier Assorted Colours Small","Wilko","Pet Carriers","Multi","1","Small",1
"80183","Wilko Pet Carrier Assorted Colours Medium","Wilko","Pet Carriers","Multi","1","Medium",1
