"PSA_1","PSA_2","Article","Web Description","Brand","DQ Score"
"DIS","BIN","5584640","Inglenook Hearth Cheek Brick","Harewood",0.81
"DIS","BIN","5585940","Inglenook Hearth Brick","Harewood",0.81
"DIS","BIN","133869","Supa Stix Firewood Kindling","Wilko",0.81
"DIS","BIN","193718","Wilko Swing Bin Liners 58 x76cm 50pk","Wilko Functional",0.833333333333333
"DIS","FOO","238374","Wilko Multi Purpose Roasting Bags 25 x 38cm 10pk","Polylina",0.8
"DIS","TAB","298761","Muffin Cases Multi Coloured 48pk","Wilko",0.8
"DIS","TOW","347325","Soooo Big Household Towel Single Roll 200 Sheets2 Ply","Mega",0.95
"DIS","TOW","192771","The Snowman and The Snowdog Toilet TissueDecorated 4 Rolls 170 Sheets 3 Ply","Nicky",0.95
"DIS","TOW","192772","The Snowman and The Snowdog Kitchen Roll Decorated2 Rolls 56 Sheets 2 Ply","Nicky",0.95
