"Article","Web Description","Brand","DQ Score"
"348714","Pukka Half Tone Project Book Lined C B","Pukka Pad",0.8625
"348715","Pukka Project Book A5 Pink Blue","Pukka Pad",0.95
"348718","Pukka Refill Lined Pad 160 pages A4 C B","Pukka Pad",0.8625
"432020","042F Memo Book 72 Pages","Silvine",0.95
