"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"271434","Wilko Under Basin Storage Unit Chrome Plated","Wilko","Under Basin Units","1","Single",1
"272464","Wilko Bathroom Corner Unit 2 Tier Chrome Plated","Wilko","Bathroom Small Storage","1","Single",1
"310371","Wilko Soap Dish White","Wilko","Soap Dish","1","Single",1
"310372","Wilko Bathroom Tumbler White","Wilko","Tumblers","1","Single",1
