"Article","Web Description","Brand","DQ Score"
"300101","Dishmatic Dish Sponge Refill Non Scratch 2pk","Dish Matic",0.88
"300102","Dishmatic Dish Scourer Fill and Clean","Dish Matic",0.88
"300103","Dishmatic Dish Sponge Heavy Duty Refill 2pk","Dish Matic",0.88
"328266","Dishmatic Fill and Clean Washing Up Brush","Dish Matic",0.88
"417431","Marigold Latex Free Disposable Gloves 40pk","Vileda",0.74
