"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"65682","Brillo Mr Muscle Multi-Use Soap Pads 10pk","Brillo","Scourers","Silver","10pk",NA,0.93
"300101","Dishmatic Dish Sponge Refill Non Scratch 2pk","Dish Matic","Washing Up Brushes","Multi","1",NA,0.88
"300102","Dishmatic Dish Scourer Fill and Clean","Dish Matic","Washing Up Brushes","Multi","1",NA,0.88
"300103","Dishmatic Dish Sponge Heavy Duty Refill 2pk","Dish Matic","Washing Up Brushes","Multi",NA,"Heavy Duty",0.88
"328266","Dishmatic Fill and Clean Washing Up Brush","Dish Matic","Washing Up Brushes","Multi","1",NA,0.88
"427442","Fairy Cleaning Sponge 3in1 Green","Fairy","Scourers",NA,"2 Pack",NA,0.86
"427443","Fairy Cleaning Sponge 3in1 Blue","Fairy","Scourers",NA,"2 Pack",NA,0.86
"427444","Fairy Inox Scourer Ball 3pk","Fairy","Scourers",NA,NA,NA,0.79
"436453","Fairy Platinum Sponge 2pk","Fairy","Sponges","Silver","2",NA,0.93
"436454","Fairy Multi-Purpose Microfibre Cloth","Fairy","Cloths","Green","1",NA,0.93
"436455","Fairy Sponge Cloths 3pk","Fairy","Sponges","Multi","3",NA,0.93
"453871","Fairy Hygienic Scourer Original 2pk","Fairy","Scourers",NA,"2 Pack",NA,0.86
"453872","Fairy Hygienic Scourer Platinum 2pk","Fairy","Scourers",NA,"2 Pack",NA,0.86
"453873","Fairy Hygienic Scourer Delicate 2pk","Fairy","Scourers",NA,"2",NA,0.86
"453874","Fairy Multi Purpose Scourer 4pk","Fairy","Scourers",NA,"4",NA,0.86
"453875","Fairy Scouring Pad Platinum 3pk","Fairy","Scourers",NA,"3",NA,0.86
"453876","Fairy Wiping Pad 3pk","Fairy","Scourers",NA,"3",NA,0.86
"351849","Marigold Sensitive Gloves Medium","Marigold","Gloves","Multi","1",NA,0.93
"417429","Marigold Extra Tough Outdoor Gloves Large","Marigold","Gloves","Black","1",NA,0.93
"432741","Marigold No More Elbow Grease Stainless Steel Pad","Marigold","Scourers","Grey","1",NA,0.93
"283974","No More Chemicals Window Cloth","No More Chemicals","Cloths","Yellow","1",NA,0.93
"283975","No More Chemicals Bathroom Cloth Blue","No More Chemicals","Cloths","Blue","1pcs",NA,0.93
"417431","Marigold Latex Free Disposable Gloves 40pk","Vileda","Gloves",NA,NA,NA,0.74
"1173440","Wilko Bottle Brush","Wilko","Washing Up Brushes","Multi",NA,NA,0.86
"157517","Wilko Bathroom Cleaning Sponge 2pk","Wilko","Sponges","Multi","2pk",NA,0.93
"178483","Wilko Stainless Steel Scourers 6pk","Wilko","Scourers","Metal","6pk",NA,0.93
"178485","Wilko Sponge Scourers Assorted 20pk","Wilko","Scourers","Multi","20pk",NA,0.93
"178490","Wilko Cellulose Sponge Cloth 4pk","Wilko","Cloths","Multi","4pk",NA,0.93
"269768","Wilko Antibacterial Washing Pad 4pk","Wilko","Scourers","Multi","4pk",NA,0.93
"269779","Wilko SuperKnit Dish Cloths 6pk","Wilko","Dishcloths",NA,"6pk","35x30cm",0.93
"269791","Wilko Plastic Pan Scourers Multi Coloured 6pk","Wilko","Scourers","Multi","6pk",NA,0.93
"269792","Wilko Cellulose Sponge Wipes Assorted 4pk","Wilko","Sponges","Multi","4pk",NA,0.93
"300122","Wilko Blind Cleaner and Refills Black and Grey","Wilko","Blind Cleaner","Purple",NA,NA,0.883333333333333
"300123","Wilko Microfibre Duster with Handle","Wilko","Dusters","Multi","1",NA,0.941666666666667
"300124","Wilko Telescopic Duster White","Wilko","Dusters","White","1",NA,0.941666666666667
"300125","Wilko Telescopic Duster Refill White 4pk","Wilko","Dusters","White","4pk",NA,0.941666666666667
"328243","Wilko Extra Wear Rubber Gloves Medium Yellow","Wilko","Gloves",NA,"1","Medium",0.93
"351286","Wilko Feather Duster","Wilko","Dusters","Purple","1",NA,0.883333333333333
"351287","Wilko Hand Grip Sponge Scourers 10pk","Wilko","Scourers","Green","10pk",NA,0.93
"351288","Wilko Hand Grip Non Scratch Scourers 10pk","Wilko","Scourers","Multi","10pk",NA,0.93
"351290","Wilko Scouring Pads 6pk","Wilko","Scourers","Green","6pk",NA,0.93
"351858","Wilko Dish Brush Caddy","Wilko","Brush Caddy","White","1",NA,0.93
"417127","Wilko Striped Microfibre Cloths 2pk","Wilko","Cloths",NA,NA,NA,0.79
"454080","Wilko Latex Free Vinyl Disposable Gloves 30pk","Wilko","Gloves",NA,"30",NA,0.86
"454081","Wilko Natural Rubber Latex Disposable Gloves 30pk","Wilko","Gloves",NA,"30",NA,0.86
"78077","Wilko Sponge Scourers Assorted 6pk","Wilko","Scourers","Multi","6pk",NA,0.93
"87681","Wilko Gloves Washing Up Latex Rubber Pink/Yellow Small","Wilko","Gloves","Yellow",NA,"Small",0.93
"87682","Wilko Gloves Washing Up Rubber Medium","Wilko","Gloves","Yellow",NA,"Medium",0.93
"87683","Wilko Wash Up Rubber Gloves Large","Wilko","Gloves","Yellow",NA,"Large",0.93
"1174340","Wilko Functional Dish Brush","Wilko Functional","Washing Up Brushes","Multi","1",NA,0.93
