"Article","Web Description","DQ Score"
"448385","Swan Copper Effect Toaster 2 SliceST14040COPN",0.95
"448387","Swan Retro 4-Slice Toaster Black 800W",0.95
"448390","Swan Retro 4 Slice Toaster Red ST17010RN",0.891666666666667
"448392","Swan  Retro 2-Slice Toaster Black ST17020BN",0.95
"448395","Swan Retro 2-Slice Toaster Red ST17020RN",0.95
"rx00059","Swan 2 Slice Toaster Black ST10020BLKN",0.95
