"Article","Web Description","Brand","Type","Colour","Size","Pack Qty","DQ Score"
"440044","Prolectrix Round 7 Fin Oil Filled Radiator 1500W","PROlectrix","Radiators","Silver","33X24X54.5cm","1",1
