"Article","Web Description","Brand","DQ Score"
"97157","Draught Seal E White SFDP210 6m","Wilko",0.88
"97190","Draught Seal White SFDP12 15m","Wilko",0.81
"97192","Draught Seal P White SFDP220 6m","Wilko",0.88
"97194","PVC Brush Strip White SFDP02","Wilko",0.88
