"Article","Web Description","DQ Score"
"451243","Dettol Power and Pure Bathroom TriggerSpray 1L",0.95
"451244","Dettol Power And Pure Kitchen 1L",0.95
"451247","Dettol Disinfectant Spray Jasmine 400ml",0.95
