"Article","Web Description","DQ Score"
"454556","Dove Coconut and Almond Milk Lotion 400ml",0.8625
"454559","Dove Marula Oil and Mango Lotion 400ml",0.8625
"419517","Vaseline Moisturiser Aerosol Essential 190ml",0.95
