"Article","Web Description","Brand","DQ Score"
"5584640","Inglenook Hearth Cheek Brick","Harewood",0.81
"5585940","Inglenook Hearth Brick","Harewood",0.81
"133869","Supa Stix Firewood Kindling","Wilko",0.81
"193718","Wilko Swing Bin Liners 58 x76cm 50pk","Wilko Functional",0.833333333333333
