"Article","Web Description","DQ Score"
"434658","Curver Basket 18L",0.95
"436174","Curver Basket 8L",0.95
"450358","Curver Basket Round My Style 30 Litre",0.95
"450359","Curver Waste Paper Basket My Style 13L",0.95
"450360","Curver Basket Round Knit 30L",0.95
"450362","Curver Basket XL My Style 30L",0.95
"450364","Curver Basket Rectangle Knit 8 Litre",0.95
"450365","Curver Basket Rectangular Knit 19 Litre",0.95
