"Article","Web Description","DQ Score"
"430513","Scheurich Indoor Plant Pot Dark Red 16cm",1
"444493","Scheurich Indoor Plant Pot Pannacotta 12cm",1
"338656","Wilko Planter Round Milano Black 50cm",1
"445493","Wilko Pipe Pot Holder Aubergine",1
