"Article","Web Description","DQ Score"
"456896","Dove Baby Lotion Rich Moisture 200ml",0.81
"456898","Dove Baby Rich Moisture Shampoo 200ml",0.81
"456901","Dove Baby Rich Moisture Head to Toe Wash 200ml",0.81
