"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"FOO","SXM","258104","Nestle Milkybar Buttons Tube 100g","Nestle","4.8CM","18.4CM","4.8CM","Confectionery Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","258110","Milkybar Advent Calendar 85g","Nestle","32.6CM","25.3CM","1.2CM","Advent Calendar","85g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","270916","Nestle Smarties Tube Pink 150g","Nestle","3.6CM","22.5CM","3.6CM","Confectionery Gifts","150g","Pink","1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","270917","Nestle Smarties Tube 150g","Nestle","3.6CM","22.5CM","3.6CM","Confectionery Gifts","150g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","270947","Nestles Milkybar Selection Pack 64g","Nestle","15.0CM","19.0CM","2.0CM","Selection Box","64g",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","309895","Quality Street Matchmakers Zingy Orange 130g","Nestle","13.8CM","14.5CM","2.5CM","Boxed Chocolate","130g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","338723","Quality Street Purely Purple Ones 350g","Nestle","7.5CM","38.0CM","15.5CM","Confectionery Gifts","350g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","338782","Smarties Little Chocolate Penguin 21g","Nestle","6.6CM","3.1CM","3.6CM","Confectionery Gifts","21g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","338783","Milkybar Polar Bear 25g","Nestle","6.6CM","4.1CM","3.5CM","Confectionery Gifts","25g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","404799","Quality Street Giant Strawberry","Nestle","17.0CM","22.0CM","6.0CM","Confectionery Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","424319","Nestle Munchies Tube 100g","Nestle","4.8CM","18.4CM","4.8CM","Confectionery Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","424320","Smarties Festive Block 120g","Nestle","8.0CM","18.0CM",".9CM","Confectionery Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","424324","After Eight Straws 110g","Nestle","14.5CM","5.3CM","5.3CM","Confectionery Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441891","Kit Kat Bus Tin","Nestle","11.8CM","7.5CM","18.5CM","Confectionery Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441892","After Eight Tin 400g","Nestle","7.5CM","6.9CM","28.9CM","Confectionery Gifts","200g",NA,"2",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441894","Smarties Penguin 120g","Nestle","14.0CM","5.3CM","5.9CM","Confectionery Gifts","120g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441895","Milkybar Polar Bear 120g","Nestle","14.0CM","5.1CM","6.1CM","Confectionery Gifts","120g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441977","Paw Patrol Selection Box 48g","Paw Patrol","2.7CM","20.0CM","16.5CM","Selection Box","48",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","441978","Paw Patrol Small Mug and Chocolate 24g","Paw Patrol","14.5CM","16.0CM","7.6CM","Confectionery Gifts","24g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","270918","Rowntrees Pick and Mix Tube 140g","Rowntrees","4.0CM","18.2CM","4.0CM","Confectionery Gifts","140g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","324629","Rowntrees Fruit Pastilles Tube 125g","Rowntrees","4.0CM","18.2CM","4.0CM","Confectionery Gifts","125g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","309913","Swizzels Matlow Drumsticks Tube 108g","Swizzels","6.5CM","20.0CM","6.5CM","Confectionery Gifts","108g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","309914","Swizzels Love Hearts Gift Tube 108g","Swizzels","6.5CM","19.6CM","6.5CM","Confectionery Gifts","108g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","337861","Swizzles Matlow Parma Violet Tube 108g","Swizzels","6.5CM","19.6CM","6.5CM","Confectionery Gifts","108g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","337862","Swizzels Matlow Sweet Extravaganza Tube 324g","Swizzels","6.4CM","50.2CM","6.4CM","Confectionery Gifts","324g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","423734","Love Hearts Piggy Bank Large","Swizzels","14.0CM","14.0CM","11.0CM","Confectionery Gifts","10*14*12",NA,"1","Ceramic","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","423736","Mini Love Heart Piggy Bank","Swizzels","13.0CM","7.0CM","6.0CM","Confectionery Gifts","9*6*8",NA,"1","Ceramic","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441953","Anthon Berg 4 Piece Chocolate Liqueurs 62g","Swizzels","26.0CM","5.3CM","5.3CM","Boxed Chocolate",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441955","Anthon Berg 4 Piece Cocktail Liqueurs","Swizzels","26.0CM","5.3CM","5.3CM","Boxed Chocolate",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441987","Drumstick Squashies Carton 350g","Swizzels","19.8CM","12.9CM","7.5CM","Confectionery Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441837","Barratt Sweet Champions Sharing Carton 750g","Tangerine","7.5CM","23.0CM","23.0CM","Confectionery","750g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441838","Sweet Champions Selection Box 170g","Tangerine","17.9CM","27.5CM","3.2CM","Selection Box","170g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441840","York Fruits Tray 200g","Tangerine","4.4CM","8.9CM","20.0CM","Boxed Chocolate","200g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","404691","Terrys Chocolate Exploding Candy Bag 125g","Terrys","16.5CM","11.2CM","3.7CM","Confectionery Gifts","125g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","404697","Terrys Chocolate Orange Dark 175g","Terrys","9.5CM","7.2CM","7.2CM","Confectionery Gifts","157g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","424385","Terrys Chocolate Orange Toffee Crunch 125g","Terrys","16.5CM","11.2CM","3.7CM","Confectionery Gifts","125g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","435362","Terry Chocolate Orange Milk Ball 157g","Terrys","9.4CM","7.0CM","7.0CM","Confectionery Gifts","157g",NA,"12",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","294115","Thorntons Advent Calendar with Milk Chocolate Pieces 83g","Thorntons","32.7CM","25.2CM","2.4CM","Advent Calendar","93g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","323929","Thorntons Gifting Snowman Chocolate 60g","Thorntons","18.3CM","10.4CM","8.2CM","Confectionery Gifts","60g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","323931","Thorntons Jolly Santa 80g","Thorntons","18.3CM","10.4CM","8.2CM","Confectionery Gifts","80g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","338951","Thorntons The Snowman and The Snowdog Chocolate Statue 200g","Thorntons","25.0CM","13.0CM","11.3CM","Confectionery Gifts","200g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","404860","Thorntons Snowdog Model 60g","Thorntons","18.3CM","10.4CM","8.2CM","Confectionery Gifts","60g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442216","Thorntons Milk Dark Marzipan 174g","Thorntons","21.8CM","21.5CM","2.7CM","Boxed Chocolate","174g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442217","Thorntons Milk Dark WhiteSnowflake and Snowball","Thorntons","21.8CM","21.5CM","2.7CM","Boxed Chocolate",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442218","Thorntons Milk, Dark and White Chocolate StarCollection 176g","Thorntons","21.8CM","21.5CM","2.7CM","Boxed Chocolate","176g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442220","Thorntons Reindeer Milk Chocolate Model 200g","Thorntons","24.0CM","13.0CM","10.1CM","Confectionery Gifts","200g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","443307","Toblerone Milk 360g","Toblerone","5.2CM","30.6CM","6.0CM","Confectionery Gifts","360g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442640","Vimto Mini Bonbons Tube 100g","Vimto","5.0CM","5.0CM","18.7CM","Confectionery Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","442642","Vimto Jelly Beans on Tap 150g","Vimto","31.0CM","18.5CM","9.5CM","Confectionery Gifts","150g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","423732","Gumball Machine Refills","What Next Candy","22.5CM","7.0CM","7.0CM","Confectionery Gifts","1.2*1.2*1.2",NA,"1","Confectionery","No",NA,NA,NA,NA,"3+",NA,0.6
"FOO","SXM","119416","Wilko Milk Chocolate Coins 60g","Wilko","5.0CM","5.0CM","5.0CM","Confectionery Gifts","60g",NA,"1","Milk Chocolate","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","119417","White Chocolate Coins 60g","Wilko","5.0CM","5.0CM","5.0CM","Confectionery Gifts","60g",NA,"1","Milk Chocolate","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","119418","Wilko Santa Milk Chocolate Coins 60g","Wilko","5.0CM","5.0CM","5.0CM","Confectionery Gifts","60g",NA,"1","Milk Chocolate","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","135068","Milk Chocolate Snowmen Net 60g","Wilko","5.0CM","5.0CM","5.0CM","Confectionery Gifts","60g",NA,"1","Milk Chocolate","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","337686","Wilko Christmas Candy Canes Peppermint 144g","Wilko","15.0CM","16.5CM","5.0CM","Confectionery Gifts","144g",NA,"12",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","338037","Wilko Christmas Milk Chocolate Reindeer Nets60g","Wilko","5.0CM","5.0CM","5.0CM","Confectionery Gifts","60g",NA,"1","Chocolate","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","404450","Wilko Snowies Large Jar 1.1kg","Wilko","24.0CM","10.5CM","10.5CM","Confectionery Gifts","1.1kg",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","423719","Fizzy Gummy Trees Gift Bag 165g","Wilko","20.0CM","10.0CM","10.0CM","Confectionery Gifts","165g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","423720","Liquorice Allsorts Gift Bag 165g","Wilko","20.0CM","10.0CM","10.0CM","Confectionery Gifts","165g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","423800","Jelly Beans Baby Jars 400g","Wilko","17.0CM","6.5CM","6.5CM","Confectionery Gifts","400g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","423802","Strawberry Bon Bons Baby Jars 300g","Wilko","17.0CM","6.5CM","6.5CM","Confectionery Gifts","300g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441739","Gift Bag Mallow Snowman 80g","Wilko","24.5CM","8.5CM","6.5CM","Confectionery Gifts","80g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441742","Mallows Large Jar 350g","Wilko","24.0CM","10.5CM","10.5CM","Confectionery Gifts","350g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","441743","Hessian Bag Chocolate Buttons 130g","Wilko","6.0CM","13.0CM","18.0CM","Confectionery Gifts","130g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","442241","Wilko Xmas Mallow Pops 40g","Wilko","18.0CM","6.5CM","2.0CM","Confectionery Gifts","40g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","SXM","324180","Kingsway Liqueur Chocolates with Cream Liqueur 120g","World of Sweets","20.5CM","14.0CM","2.5CM","Confectionery Gifts","120g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","SXM","324181","Kingsway Liqueur Chocolates with Cherry and Brandy120g","World of Sweets","20.5CM","14.5CM","2.5CM","Confectionery Gifts","120g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444574","Cadbury Assortment Carton 468g","Cadbury","24.5CM","26.8CM","5.0CM","Food Gifts","468g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","271227","Campbells Gold Assorted Shortbread 150g","Campbells","14.0CM","4.1CM","21.9CM","Food Gifts","150g",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443816","Campbells Shortbread Collection 210g","Campbells","14.1CM","28.3CM","4.0CM","Food Gifts","210g",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443817","Campbells Highland Shortbread 300g","Campbells","28.0CM","22.0CM","4.0CM","Food Gifts","300g",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443819","Campbells Lone Piper Petticoat Tails 125g","Campbells","13.1CM","13.8CM","3.1CM","Food Gifts","125g",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","261293","Dolce Forneria Panettone Traditional Italian Christmas Cake 900g","EEC Vecchio","20.0CM","20.0CM","19.5CM","Food Gifts","900g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","408100","Panettone Classic Fruit 100g","EEC Vecchio","11.0CM","9.5CM","9.5CM","Food Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443368","Panettone Double Chocolate 750g","EEC Vecchio","20.0CM","20.0CM","20.0CM","Food Gifts","750g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443369","Panettone Classic Tin 1kg","EEC Vecchio","20.0CM","19.0CM","19.0CM","Food Gifts","1kg",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","338631","Red Tree Lemon and Ginger Biscuit Tube 200g","Farmhouse","22.3CM","7.9CM","7.9CM","Food Gifts","200g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423026","Giant Snowman Tube of Chocolate Chip Biscuits 300g","Farmhouse","32.0CM","9.0CM","9.0CM","Food Gifts","300g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423027","Giant Santa Tube of Butterscotch Toffee Biscuits300g","Farmhouse","32.0CM","9.0CM","9.0CM","Food Gifts","150g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423028","Topiary Ginger Biscuit Tube 200g","Farmhouse","22.0CM","7.8CM","7.8CM","Food Gifts","200g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423031","12 Days of Christmas Biscuit Tube 200g","Farmhouse","22.0CM","7.8CM","7.8CM","Food Gifts","200g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423034","Chocolate Chip Biscuit Tin 400g","Farmhouse","19.2CM","14.7CM","7.8CM","Food Gifts","400g",NA,"1","Tinplate","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","423036","Farmhouse Biscuits Shortbread Biscuits 150g","Farmhouse","15.8CM","8.2CM","6.2CM","Christmas Snacking","150g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","423037","Farmhouse Biscuits Chocolate Chip Shortbread 150g","Farmhouse","15.8CM","8.2CM","6.2CM","Christmas Snacking","150g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","423039","Farmhouse Biscuits Bear Shortbread 150g","Farmhouse","15.8CM","8.2CM","6.2CM","Christmas Snacking","150g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","423046","Tree & Bow Chocolate Chip Biscuit Tube 200g","Farmhouse","22.0CM","7.8CM","7.8CM","Food Gifts","200g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","249217","Fox's Brandy Snap 100g","Foxs","32.0CM","12.9CM","25.3CM","Christmas Snacking","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443356","Matthew Walker Classic Xmas Pudding 907g","Matthew Walker","10.1CM","15.0CM","15.5CM","Food Gifts","907g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443357","Matthew Walker Toffee Xmas Pudd 100g","Matthew Walker","4.6CM","8.8CM","8.9CM","Food Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443365","Matthew Walker Classic Xmas Pudding 100g","Matthew Walker","4.6CM","8.8CM","8.9CM","Food Gifts","100g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","443366","Matthew Walker Classic Xmas Pudding 454g","Matthew Walker","8.4CM","12.3CM","12.5CM","Food Gifts","454g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","338018","Mcvities Jaffa Cakes Christmas Tube 48pk","McVities","74.5CM","6.0CM","6.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"FOO","XMS","444136","McVitie's Family Circle Biscuits 670g","McVities","22.0CM","23.4CM","8.6CM","Food Gifts","720g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.55
"FOO","XMS","443378","Jacob's Festive Bites Caddy 190g","United Biscuits","19.0CM","10.3CM","10.3CM","Christmas Snacking","190g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444134","Jacobs Cheeselets Caddy 280g","United Biscuits","18.0CM","10.2CM","10.2CM","Christmas Snacking","280g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443382","Giant Penguin Tube of Chocolate Chip Biscuits","Wilko","32.0CM","9.0CM","9.0CM","Food Gifts","300g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443390","Farmhouse Biscuits Lemon Curd Whirls 150g","Wilko","15.8CM","8.2CM","6.2CM","Christmas Snacking","150g",NA,"1","Cardboard","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","443393","Traditional Orange and Chocolate Chip Biscuits inHessian Red Bag 125g","Wilko","16.5CM","7.5CM","15.0CM","Food Gifts","125g",NA,"1","Fabric","No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444673","Classic Kitchen Strawberry White Choc Muffin","Wilko","26.0CM","25.0CM","25.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444674","Classic Kitchen Raspberry and Chocolate Muffin","Wilko","26.0CM","25.0CM","25.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444675","Classic Kitchen Strawberry Chocolate Brownie","Wilko","26.0CM","25.0CM","25.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444676","Classic Kitchen Raspberry and White ChocolateBrownie","Wilko","26.0CM","25.0CM","25.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","444677","Classic Kitchen Trip Choc Shortbread","Wilko","21.0CM","15.0CM","30.0CM","Food Gifts",NA,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","446936","Crunchy Amaretti Gift Tin 175g","Wilko","28.0CM",".9CM",".9CM","Food Gifts","175g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
"FOO","XMS","446937","Soft Amaretti Gift Tin 200g","Wilko","28.0CM",".9CM",".9CM","Food Gifts","200g",NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0.6
