"Article","Web Description","Brand","DQ Score"
"440631","Value Folding Bed With Memory Foam Mattress Single","Jay-Be",0.833333333333333
"440632","Value Folding Bed With Memory Foam Mattress Double","Jay-Be",0.833333333333333
"440633","Advance Folding Bed With Airflow Mattress Single","Jay-Be",0.833333333333333
"440634","Jubilee Folding Bed With Airflow Mattress Single","Jay-Be",0.833333333333333
"440635","Jubilee Folding Bed With Airflow Mattress Double","Jay-Be",0.833333333333333
"440636","Royal Folding Bed With Pocket Sprung MattressSingle","Jay-Be",0.833333333333333
"440637","Impression Folding Bed With Memory Foam MattressSingle","Jay-Be",0.833333333333333
"440638","Revolution Folding Bed With Airflow Fibre MattressSingle","Jay-Be",0.833333333333333
"440639","Inspire Folding Bed With Contract Fibre MattressSingle","Jay-Be",0.833333333333333
"440640","Revolution Folding Bed With Pocket Sprung MattressSingle","Jay-Be",0.833333333333333
"440641","Revolution Folding Bed With Memory Foam MattressSingle","Jay-Be",0.833333333333333
"440642","J-Bee Folding Bed With Performance AirflowMattress Single","Jay-Be",0.833333333333333
"440643","J-Bee Folding Bed With Performance AirflowMattress Double","Jay-Be",0.833333333333333
