"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"TOI","FOO","289202","SMA First Infant Milk Stage 1 800g","SMA","800g","1",0.93
"TOI","FOO","289203","SMA Infant Milk Extra Hungry 800g","SMA","800g",NA,0.86
"TOI","FOO","289204","SMA Follow On Milk Stage 2 800g","SMA","800g",NA,0.86
"TOI","FOO","290647","SMA  First Infant Milk From Birth  200ml","SMA","200ml",NA,0.86
"TOI","FOO","320285","SMA Toddler Milk 1-3 Years 800g","SMA","800g",NA,0.86
