"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"PET","CAT","255906","Gourmet Gold Tinned Cat Food Pate with Ocean Fish85g","Gourmet","85g","1",1
"PET","CAT","267168","Gourmet Gold Tinned Cat Food Chicken Liver 85g","Gourmet","85g","1",1
"PET","CAT","278024","Gourmet Gold Tinned Cat Food Salmon and Chickenin Gravy 85g","Gourmet","85g",NA,0.9125
"PET","CAT","278056","Gourmet Gold Tinned Cat Food Duck and Turkey 85g","Gourmet","85g",NA,0.9125
"PET","CAT","314569","Gourmet Perle Pouch Cat Food Chefs CollectionMini Fillets in Gravy 12 x 85g","Gourmet","85g","12",1
"PET","CAT","314570","Gourmet Perle Ocean Delicacies Mini Fillets inGravy 12 x 85g","Gourmet","85g","1",1
"PET","CAT","314571","Gourmet Perle Pouch Cat Food Chefs CollectionMini Fillets in Gravy 12 x 85g","Gourmet","85g","12",1
"PET","CAT","336165","Gourmet Gold Adult Tinned Cat FoodDouble Delicacies 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","336166","Gourmet Gold Adult Tinned Cat Food Pate RecipesFish Liver Turkey and Beef 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","405692","Gourmet Mon Petit Pouch Cat Food Poultry Mix 6 x50g","Gourmet","6x50g","6",1
"PET","CAT","405693","Gourmet Mon Petit Pouch Cat Food Salmon in Gravy 6x 50g","Gourmet","6 x 50g","6",1
"PET","CAT","405694","Gourmet Mon Petit Pouch Cat Food Lamb in Gravy6 x 50g","Gourmet","6 x 50g","6",1
"PET","CAT","411013","Gourmet Perle Pouch Cat Food Meats Duo 12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","413530","Gourmet Gold Cat Food Gravy Collection Multipack12 x 85g","Gourmet","12x85g","12",1
"PET","CAT","431385","Gourmet Perle  Pouch Cat Food Country 12 x 85g","Gourmet","85g","12",1
"PET","CAT","436236","Gourmet Mon Petit Pouch Cat Food Beef and Chicken6 x 50g","Gourmet","6x50g","6",1
"PET","CAT","436237","Gourmet Mon Petit Pouch Cat FoodFish Menu  6 x 50g","Gourmet","6x50g","6",1
"PET","CAT","453838","Gourmet Soup Cat Food Multi Variety Chicken 4x40g","Gourmet","4 x 40g","4",0.95
"PET","CAT","453839","Gourmet Soup Cat Food Multi Variety Salmon 4x40g","Gourmet","4 x 40g","4",0.95
"PET","CAT","453854","Gourmet Perle Pouch Cat Food Multi Variety ChefsCollection 60 x 85g","Gourmet","60 x 85g","60",0.95
