"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Material","DQ Score"
"HOM","CHI","434795","Fine Decor Heart Stickers 18pcs","Fine Decor","30cm x 60cm","1","Vinyl",0.9
