"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"GAR","GRA","281346","Evergreen Autumn 2 in 1 Lawn Care Refill 3.5kg","Evergreen","3.5kg","1",0.93
