"PSA_1","PSA_2","Article","Web Description","Brand","DQ Score"
"HOM","FUR","440463","Jupiter 3ft Bunk Bed Oak","Jupiter",1
"HOM","FUR","440465","Jupiter Triple Sleeper Antique pine","Jupiter",1
"HOM","FUR","440466","Jupiter Triple Sleeper White","Jupiter",1
