"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"KIT","FOO","147840","Thermos Originals Flask Black 0.5L","Thermos","500ml","Black","1",1
"KIT","FOO","148340","Thermos Originals Flask Black 1L","Thermos","1L","Black",NA,0.93
"KIT","FOO","434591","Thermos Stainless King Food Flask 470ml","Thermos","470ml",NA,"1",0.93
"KIT","FOO","434592","Thermos Stainless King Travel Flask 470ml","Thermos","470ml",NA,"1",0.93
"KIT","FOO","434593","Thermos Hercules Flask 1L","Thermos","1L",NA,"1",0.93
