"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","RIM","417253","Rimmel 60 Seconds Super Shine Nail Polish WhiteHot Love 708","Rimmel",NA,"White","1",0.93
"TOI","RIM","417254","Rimmel 60 Seconds Super Shine Nail Polish Berries340","Rimmel",NA,"Red","1",0.93
"TOI","RIM","417255","Rimmel 60 Seconds Rita Ora Nail Polish Roll In TheGrass 878","Rimmel",NA,NA,"1",0.86
"TOI","RIM","417256","Rimmel 60 Seconds Rita Ora Nail Polish Wilderness558","Rimmel",NA,NA,"1",0.86
"TOI","RIM","417257","Rimmel 60 Seconds Rita Ora Nail PolishGlastonberry 300","Rimmel",NA,"Red","1",0.93
"TOI","RIM","417258","Rimmel 60 Seconds Rita Ora Nail PolishOragina 413","Rimmel",NA,"Orange","1",0.93
"TOI","RIM","417259","Rimmel 60 Seconds Rita Ora Nail Polish SweetRetreat 270","Rimmel",NA,NA,"1",0.86
"TOI","RIM","417260","Rimmel 60 Seconds Rita Ora Nail Polish Rain RainGo Away 498","Rimmel",NA,"Brown","1",0.93
"TOI","RIM","417262","Rimmel 60 Seconds Rita Ora Nail Polish Neon Fest322","Rimmel",NA,"Pink","1",0.93
"TOI","RIM","417263","Rimmel 60 Seconds Rita Ora Nail Polish Peachella448","Rimmel",NA,NA,"1",0.86
"TOI","RIM","417266","Rimmel 60 Seconds Rita Ora Nail Polish Port A LooBlue 880","Rimmel",NA,NA,"1",0.86
"TOI","RIM","422734","Rimmel Kate Lip Balm 4g 001","Rimmel","4g",NA,"1",0.93
"TOI","RIM","422735","Rimmel Match Perfection Foundation Light Porcelain","Rimmel",NA,NA,"1",0.86
"TOI","RIM","422736","Rimmel Match Perfection Foundation Ivory","Rimmel",NA,NA,NA,0.79
"TOI","RIM","422737","Rimmel Match Perfection Foundation True Ivory","Rimmel",NA,NA,NA,0.79
"TOI","RIM","422738","Rimmel Match Perfection Foundation Soft Beige","Rimmel",NA,NA,NA,0.79
"TOI","RIM","422739","Rimmel Match Perfection Foundation Classic Beige","Rimmel","30ml",NA,"1",0.93
"TOI","RIM","422740","Rimmel Match Perfection Foundation True Nude","Rimmel","30ml",NA,"1",0.93
"TOI","RIM","422741","Rimmel Match Perfection Foundation Natural Beige","Rimmel","30ml",NA,"1",0.93
"TOI","RIM","422742","Rimmel Mono Eyeshadow Gold Record","Rimmel",NA,NA,"1",0.86
"TOI","RIM","422746","Rimmel Mono Eyeshadow Q Jump","Rimmel","3.6g",NA,"1",0.93
"TOI","RIM","422747","Rimmel Mono Eyeshadow Black Fender","Rimmel","3.6g",NA,"1",0.93
"TOI","RIM","426656","Rimmel Exaggerate Lip Liner Youre All Mine","Rimmel",NA,NA,"1",0.86
"TOI","RIM","426658","Rimmel Exaggerate Lip Liner Call Me Crazy","Rimmel",NA,NA,"1",0.86
"TOI","RIM","426659","The Only 1 Lipstick  - You're All Mine","Rimmel",NA,NA,"1",0.81
"TOI","RIM","426660","Rimmel The Only 1 Lipstick Best Of The Best","Rimmel",NA,NA,"1",0.86
"TOI","RIM","426662","Rimmel The Only 1 Lipstick Call Me Crazy","Rimmel",NA,NA,"1",0.86
"TOI","RIM","426663","Rimmel The Only 1 Lipstick Naughty Nude","Rimmel",NA,NA,"1",0.86
"TOI","RIM","426664","Rimmel Match Perfection Foundation Bronze","Rimmel",NA,NA,"1",0.86
"TOI","RIM","432702","Rimmel Super Gel Nail Polish Top Coat","Rimmel","12ml","Clear","1",1
"TOI","RIM","432703","Rimmel Super Gel Nail Polish Grape Sorbet","Rimmel","12ml","Pink","1",1
"TOI","RIM","432704","Rimmel Super Gel Nail Polish Urban Purple","Rimmel","12ml","Purple","1",1
"TOI","RIM","432706","Rimmel Super Gel Nail Polish Darling Dahlia","Rimmel","12ml","Pink","1",1
"TOI","RIM","432708","Rimmel Super Gel Nail Polish Red Ginger","Rimmel","12ml","Red","1",1
"TOI","RIM","432710","Rimmel Super Gel Nail Polish Cocktail Passion","Rimmel","12ml","Orange","1",1
"TOI","RIM","432711","Rimmel Super Gel Nail Polish New Romantic","Rimmel","12ml","Pink","1",1
"TOI","RIM","432712","Rimmel Super Gel Nail Polish Perfect Posy","Rimmel","12ml","Pink","1",1
"TOI","RIM","432713","Rimmel Super Gel Nail Polish Punk Rock","Rimmel","12ml","Purple","1",1
"TOI","RIM","432714","Rimmel Super Gel Nail Polish Venus","Rimmel","12ml","Green","1",1
"TOI","RIM","432721","Rimmel Instaflawless Light","Rimmel",NA,NA,NA,1
"TOI","RIM","432722","Rimmel Kate Sculpting Kit 002","Rimmel",NA,NA,NA,1
"TOI","RIM","432723","Rimmel Volume Colourist Mascara Black","Rimmel","11ml","Black","1",1
"TOI","RIM","432724","Rimmel Volume Colourist Mascara Extreme Black","Rimmel","11ml","Black","1",1
"TOI","RIM","432725","Rimmel Fix and Protect Primer","Rimmel",NA,NA,NA,0.95
"TOI","RIM","432726","Rimmel Supercurler Mascara Extreme Black","Rimmel","12ml","Black","1",1
"TOI","RIM","432728","Rimmel Calligraphy Pen Liner Black","Rimmel","1ml","Black","1",1
"TOI","RIM","432729","Rimmel Calligraphy Pen Liner Blue","Rimmel","1ml","Blue","1",1
"TOI","RIM","441509","Rimmel Scandaleyes Reloaded Mascara Black","Rimmel","14ml",NA,"1",0.93
"TOI","RIM","441510","Rimmel Scandaleyes Reloaded Mascara Extreme Black","Rimmel","14ml",NA,"1",0.93
"TOI","RIM","441512","Rimmel Scandaleyes Micro Liner Black","Rimmel","1.1ml",NA,"1",0.93
"TOI","RIM","441514","Rimmel Kate 15 Year Supergel Nail PolishBoho-licious","Rimmel",NA,NA,"1",0.86
"TOI","RIM","441515","Rimmel Kate 15 Year Supergel Nail PolishRock N Sparkle","Rimmel",NA,NA,"1",0.86
"TOI","RIM","445238","Rimmel Only 1 Lipstick Mauvement 210","Rimmel","3G",NA,"1",0.93
"TOI","RIM","445245","Rimmel Only 1 Lipstick Matte Salute 200","Rimmel","3G",NA,"1",0.93
"TOI","RIM","445246","Rimmel Only 1 Lipstick Matte Take the Stage 500","Rimmel","3G",NA,"1",0.93
"TOI","RIM","445247","Rimmel Only 1 Lipstick Matte High Flyer 610","Rimmel","3G",NA,"1",0.93
"TOI","RIM","445248","Rimmel Only 1 Lipstick Matte Trendsetter 700","Rimmel","3G",NA,"1",0.93
"TOI","RIM","445249","Rimmel Only 1 Lipstick Matte Matte Factor 810","Rimmel","3G",NA,"1",0.93
"TOI","RIM","453462","Rimmel Scandaleyes Reloaded Waterproof MascaraBlack","Rimmel","12ml",NA,"1",0.93
"TOI","RIM","453463","Rimmel BB Cream 9in1 Skin Perfecting SPF15 Light30ml","Rimmel",NA,NA,NA,1
"TOI","RIM","453464","Rimmel BB Cream 9in1 Skin Perfecting SPF15 Medium30ml","Rimmel",NA,NA,NA,1
