"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"TOI","SUN","315817","Hawaiian Tropic Protect Oil SPF8 200ml","Hawaiian","200ml","1",1
"TOI","SUN","315818","Hawaiian Tropic Protect Oil SPF15 200ml","Hawaiian","200ml","1",1
"TOI","SUN","319910","Hawaiian Tropic Silk Hydration SPF15 180ml","Hawaiian","180ml","1",1
"TOI","SUN","451131","Hawaiian Tropic Hydrat After Sun 180ml","Hawaiian",NA,"1",0.9125
"TOI","SUN","451132","Hawaiian Tropic After Sun Body Butter 200ml","Hawaiian",NA,"1",0.9125
