"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","DQ Score"
"TOI","DEN","34154","Dentu Creme Denture Cleaning ToothpasteFresh Mint 48ml","Dentu-Creme","48ml","Multi","1","No",0.6
