"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","FAN","417884","Monster High Zombie Shake 2pk","Monster High","Multi","2","6 Years +",0.9
"TOY","FAN","417886","Monster High Frights Camera Action Assortment","Monster High","Multi","1","6 Years +",0.9
"TOY","FAN","439423","Monster High Art Class Doll Asst","Monster High","Multi","1","6 Years +",0.9
"TOY","GIR","419692","Monster High Vinyl Collectable Assorted","Monster High","Multi","1","6 Years +",0.9
