"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"CLE","SUR","321019","Cillit Bang Active Bathroom Foam 600ml","Cillit Bang","600ml","1",1
"CLE","SUR","412311","Cillit Bang Power Cleaner Degreaser 750ml","Cillit Bang","750ml","1",1
"CLE","SUR","412312","Cillit Bang Black Mould Remover 750ml","Cillit Bang","750ml","1",1
