"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Assembly","DQ Score"
"FOO","XMS","261293","Dolce Forneria Panettone Traditional Italian Christmas Cake 900g","EEC Vecchio","900g","1","No",0.6
"FOO","XMS","408100","Panettone Classic Fruit 100g","EEC Vecchio","100g","1","No",0.6
"FOO","XMS","443368","Panettone Double Chocolate 750g","EEC Vecchio","750g","1","No",0.6
"FOO","XMS","443369","Panettone Classic Tin 1kg","EEC Vecchio","1kg","1","No",0.6
