"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","FEM","176499","Veet Hair Removal Cream for Sensitive Skin 100ml","Veet","100ml","Multi","1",0.941666666666667
"TOI","FEM","189325","Veet Ready To Use Facial Wax Strips 20pk","Veet",NA,"Multi","1",0.883333333333333
"TOI","FEM","202242","Veet Wax Strips for Sensitive Skin 20pk","Veet",NA,NA,"20pk",0.825
"TOI","FEM","229481","Veet Hair Removal Cream for Sensitive Skin 200ml","Veet","200ml","Multi","1",0.941666666666667
"TOI","FEM","229484","Veet Hair Removal Cream Normal Skin 100ml","Veet","100ml","Multi","1",0.941666666666667
"TOI","FEM","242622","Veet In-Shower Hair Removal Cream Normal Skin150ml","Veet","150ml","Multi","1",0.941666666666667
"TOI","FEM","278881","Veet Spray On Hair Removal Cream Sensitive Skin150ml","Veet","150ml","Multi","1",0.941666666666667
"TOI","FEM","411991","Veet Sensitive Hair Removal Cream 200ml","Veet","200ml",NA,"1",0.883333333333333
"TOI","FEM","444982","Veet Sensitive Precision Beauty Styler","Veet",NA,NA,NA,0.766666666666667
