"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","CRE","439968","Robo Fish","Robo Fish","Multi","1","3 Years +",0.941666666666667
"TOY","CRE","439969","Robo Fish With Bowl","Robo Fish","Multi","1","3 Years +",0.941666666666667
