"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Power","Model Number","DQ Score"
"KIT","GLA","447353","6th Avenue Cocktail Drinks Bar Set Stainless Steel","6th Avenue","22cm x 9cm x 9cm","Silver","1","N/A","55080",1
