"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"DIY","MOT","157406","Turtle Wax Liquid Polish Original 500ml","Turtle Wax","500ml","1",0.93
"DIY","MOT","157410","Turtle Wax Zip Wax Super Concentrate Wash and Wax500ml","Turtle Wax","500ml",NA,0.86
