"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"TOI","MEN","332726","Nivea For Men Moisturiser Sensitive 75ml","Nivea","75ml",NA,NA,0.9125
"TOI","MEN","346541","Nivea For Men Spray Coolkick Anti-Perspirant 250ml","Nivea","250ml",NA,"1",1
"TOI","MEN","346543","Nivea Dry Impact Anti-Perspirant 250ml","Nivea","250ml",NA,NA,0.9125
"TOI","MEN","352583","Nivea for Men Cool Kick Shaving Gel 200ml","Nivea",NA,"Multi","1",0.85
"TOI","MEN","402955","Nivea For Men Sensitive Anti-Perspirant 250ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","412007","Nivea Men Cool Kick Shower Gel 250ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","412026","Nivea Men Sensitive Protect Anti-Perspirant150ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","412034","Nivea Men Skin Cream","Nivea",NA,NA,"1",0.9125
"TOI","MEN","412194","Nivea Men Original Intensive Moisturising Cream50ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","430666","Nivea Men Protect and Care Anti-Persirant 150ml","Nivea","150ml",NA,"1",1
"TOI","MEN","430670","Nivea Men Protect and Care Anti-Persirant 250ml","Nivea","250ml",NA,"1",1
"TOI","MEN","449642","Nivea Men Black And White Deo 250ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","449649","Nivea Men Creme 75ml","Nivea","75ml",NA,"1",1
"TOI","MEN","449650","Nivea Men Protect Care Shower Gel 250ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","449651","Nivea Men Sensitive Shower Gel 250ml","Nivea",NA,NA,"1",0.9125
"TOI","MEN","453460","Nivea Men Sens Stubble Moisturiser 50ml","Nivea","50ml",NA,"1",1
"TOI","SUN","128176","Nivea Sun Protect And Moisture Sun LotionSPF20 Medium 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","128177","Nivea Sun Moisturising After Sun Lotion 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","151203","Nivea Sun Moisturising After Sun Spray 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","151206","Nivea Sun Protect And Moisture Sun SpraySPF15 Medium 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","187125","Nivea Sun Protect And Moisture Sun SpraySPF30 High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","216089","Nivea Sun Protect Lip Balm SPF 30 4.8g","Nivea","4.8g",NA,NA,0.9125
"TOI","SUN","242831","Nivea Sun Protect And Moisture Sun LotionSPF15 Medium 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","242832","Nivea Sun Protect And Moisture Sun LotionSPF30 High 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","242835","Nivea Sun Kids Sun Lotion SPF50+Very High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","242837","Nivea Sun Protect And Moisture Sun SpraySPF20 Medium 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","242838","Nivea Sun Protect And Moisture Sun Spray SPF50+Very High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","276609","Nivea Sun Protect And Refresh Invisible CoolingSun Spray SPF20 Medium 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","286605","Nivea Sun Protect And Refresh Invisible CoolingSun Spray SPF30 High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","286607","Nivea Sun Kids Spray SPF50+ Very High 200ml","Nivea","200ml",NA,NA,0.9125
"TOI","SUN","286608","Nivea Sun Kids Pocket Size Lotion SPF50+ Very High50ml","Nivea","50ml",NA,NA,0.9125
"TOI","SUN","301789","Nivea Sun Kids Pocket Size Lotion SPF30 High 50ml","Nivea","50ml",NA,"1",1
"TOI","SUN","315236","Nivea Sun Moisturising After Sun Lotion 400ml","Nivea","400ml",NA,"1",1
"TOI","SUN","331791","Nivea Sun Protect And Refresh Cooling Sun MistSPF30 High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","347356","Nivea Sun Protect And Refresh Invisible CoolingSun Spray SPF50 High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","347357","Nivea Sun Protect And Refresh Refreshing Sun SpraySPF50 High 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","409353","Nivea Sun Protect And Bronze Tan ActivatingProtecting Oil SPF20 Medium 200ml","Nivea","200ml",NA,"1",1
"TOI","SUN","451136","Nivea Sun Kids Trigger Spray SPF50+ Very High 300m","Nivea",NA,NA,"1",0.9125
"TOI","TRA","452633","Nivea Daily Essentials 3 in 1 Refreshing FacialCleansing Wipes 7pk","Nivea",NA,NA,"7",0.9125
"TOI","XMS","441421","Nivea Men Impact Gift Set Exclusive","Nivea",NA,NA,NA,0.766666666666667
"TOI","XMS","441431","Nivea Pure Care Moments","Nivea",NA,NA,NA,0.716666666666667
