"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"CLE","FUR","117286","Mr Sheen Multi-Surface Polish 300ml","Mr Sheen","300ml",NA,0.9125
"CLE","FUR","73623","Mr Sheen Multi Surface Polish Spring Fresh 300ml","Mr Sheen","300ml","1",1
"CLE","SUR","213687","Mr Sheen Spray and Mop Floor Cleaner Orange andLemon Blossom 500ml","Mr Sheen","500ml","1",1
