"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Material","Assembly","DQ Score"
"HOM","DIN","p200042","Brompton Dining Set 3 Piece Walnut","Brompton","T 74x75x75cm, C 96x41.5x57cm","Wood","Chair - Faux Leather","Yes",1
