"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"CLE","SUR","136418","Mr Muscle Sink and Plug 500ml","Mr Muscle","500ml","1",1
"CLE","SUR","208073","Mr Muscle Kitchen and Bathroom Drain Foamer 500ml","Mr Muscle","500ml",NA,0.9125
"CLE","SUR","343","Mr Muscle Oven Cleaner 300ml","Mr Muscle","300ml",NA,0.9125
"CLE","SUR","411816","Mr Muscle Power Discs Citrus Bleach 6pk","Mr Muscle",NA,"1",0.9125
"CLE","SUR","411817","Mr Muscle Power Discs Herbal Bleach 6pk","Mr Muscle",NA,"1",0.9125
"CLE","SUR","418013","Mr Muscle Bathroom Care Spray 500ml","Mr Muscle","500ml","1",1
"CLE","SUR","418014","Mr Muscle Kitchen Care Spray 500ml","Mr Muscle","500ml",NA,0.9125
"CLE","SUR","418016","Mr Muscle Power Bathroom Cleaner 750ml","Mr Muscle","750ml","1",1
"CLE","SUR","418018","Mr Muscle Power Glass Cleaner 750ml","Mr Muscle","750ml","1",1
"CLE","SUR","418019","Mr Muscle Power Shower Shine 750ml","Mr Muscle","750ml","1",1
"CLE","SUR","418020","Mr Muscle Advanced Power Antibacterial Spray 750ml","Mr Muscle","750ml","1",1
"CLE","SUR","453211","Mr Muscle Drain Granules 250g","Mr Muscle",NA,"1",0.9125
"CLE","SUR","453212","Mr Muscle Care Window Trigger 500ml","Mr Muscle",NA,"1",0.9125
"CLE","SUR","453213","Mr Muscle Shower Shine Trigger 500ml","Mr Muscle",NA,NA,0.825
"CLE","TOI","332012","Mr Muscle Toilet Power Lavender 750ml","Mr Muscle","750ml","1",1
"CLE","TOI","332013","Mr Muscle Toilet Power Original 750ml","Mr Muscle","750ml",NA,0.9125
