"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","DQ Score"
"TOI","MED","332937","Durex Play Tingling Lube 60ml","Durex","50ml",NA,0.86
"TOI","MED","342573","Durex Vibrations Ring 1pk","Durex",NA,"1pk",0.86
"TOI","MED","430539","Durex Extra Safe 12pk","Durex",NA,"12pk",0.86
"TOI","MED","430540","Durex Thin Feel 12pk","Durex",NA,"12pk",0.86
"TOI","MED","430541","Durex Pleasure Me 12pk","Durex",NA,"12pk",0.86
"TOI","MED","430543","Durex Mutual Climax 12pk","Durex",NA,"12pk",0.86
"TOI","MED","453079","Durex Intense Condom 12s","Durex",NA,"12",0.86
"TOI","MED","453081","Durex Intense Gel","Durex",NA,"1",0.86
"TOI","MED","453082","Durex Little Devil","Durex",NA,"1",0.86
"TOI","MED","453083","Durex Intense Bullet","Durex",NA,"1",0.86
