"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"CLE","AIR","178606","Air Wick Plug In Refill Air FreshenerCrisp Linen and Lilac","Air Wick","17ml",NA,NA,0.86
"CLE","AIR","182755","Air Wick Air Freshener Electric Refill Lavender17ml","Air Wick","21ml",NA,NA,0.86
"CLE","AIR","225215","Air Wick Colours of Nature Freshmatic RefillPurple Lavender Meadow 250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","237316","Air Wick Freshmatic Colours of Nature RefillWhite Vanilla Bean 250ml","Air Wick","250ml",NA,NA,0.9125
"CLE","AIR","244594","Air Wick Freshmatic Max Refill Touch of LuxuryCrisp Linen and Lilac 250ml","Air Wick","250ml",NA,NA,0.9125
"CLE","AIR","258375","Air Wick Freshmatic Max Refill Touch of LuxurySmooth Satin and Moon Lily","Air Wick","250ml",NA,"1",1
"CLE","AIR","293403","Air Wick Plug Refill Vanilla Bean","Air Wick","17ml",NA,"1",0.93
"CLE","AIR","293477","Air Wick Air Freshener Crisp Linen and Lilac 240ml","Air Wick","240ml",NA,"1",1
"CLE","AIR","293478","Air Wick Air Freshener Purple Lavender 240ml","Air Wick","240ml",NA,"1",1
"CLE","AIR","333110","Air Wick Electrical Plug In Twin Refill AirFreshener Crisp Linen & Lilac","Air Wick","2x17ml",NA,"1",0.93
"CLE","AIR","333111","Air Wick Electric Air Freshener Twin Refill PurpleLavender","Air Wick","2x17ml",NA,"1",0.93
"CLE","AIR","346442","Air Wick Freshmatic Max Automatic Spray GadgetWhite","Air Wick",NA,NA,"1",0.9125
"CLE","AIR","346443","Air Wick Freshmatic Max Air Freshener Gadget Stone","Air Wick",NA,NA,"1",0.9125
"CLE","AIR","403509","Air Wick Candle White Vanilla Bean","Air Wick",NA,"Multi","1",0.93
"CLE","AIR","411909","Air Wick Reed Diffuser Crisp Linen and Lilac 25ml","Air Wick","25ml",NA,"1",1
"CLE","AIR","420419","Air wick Wax Melt Complete Mulled Wine By The Fire","Air Wick",NA,NA,"1",0.86
"CLE","AIR","420421","Air Wick Wax Melt Refill Mulled Wine by the Fire6pk","Air Wick",NA,NA,"1",0.86
"CLE","AIR","420422","Air Wick Life Scents Wax Melts Refill SummerDelights 6pk","Air Wick",NA,NA,"1",0.86
"CLE","AIR","420424","Air Wick Life Scents Wax Melts Refill TurquoiseOasis 6pk","Air Wick",NA,NA,"1",0.86
"CLE","AIR","420426","Air Wick Pure Air Freshener Mulled Wine 250ml","Air Wick",NA,NA,"1",0.9125
"CLE","AIR","420427","Air Wick Pure Air Freshener Spray Cherry Blossom250ml","Air Wick",NA,NA,"1",0.9125
"CLE","AIR","420428","Air Wick Pure Air Freshener Aerosol Spring Delight250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","420429","Air Wick Pure Air Freshener Aerosol MediterraneanSun 250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","420430","Air Wick Pure Ar Freshener Aerosol White Vanilla250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","426232","Air Wick Freshmatic Max Air Freshener Refill CrispLinen 2 Pack","Air Wick","500ml",NA,"2pk",1
"CLE","AIR","426233","Air Wick Freshmatic Twin Refill Mulled Wine 500ml","Air Wick",NA,NA,"1",0.9125
"CLE","AIR","429179","Air Wick Candle Pink Sweet Pea","Air Wick","105g",NA,"1",0.93
"CLE","AIR","429193","Air Wick Air Freshener Freshmatic Max Refill PinkSweet Pea","Air Wick","250ml",NA,"1",1
"CLE","AIR","429201","Air Wick Home Signature Reed Diffuser Water Irisand Night Orchid 100ml","Air Wick","100ml",NA,"1",1
"CLE","AIR","429202","Air Wick Home Signature Reed Luscious Fruitand Exotic Wood 100ml","Air Wick","50ml",NA,"1",1
"CLE","AIR","429208","Air Wick Electric Plug Single Unit","Air Wick","50g",NA,"1",0.93
"CLE","AIR","429210","Air Wick Pure Air Freshener Aerosol Purple Lavender 250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","429211","Air Wick Pure Air Freshener Soft Cotton 250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","429214","Air Wick Reed Diffusers White Vanilla Bean 25ml","Air Wick","50ml",NA,"1",1
"CLE","AIR","429215","Air Wick Reed Diffuser Pink Sweet Pea 25ml","Air Wick","50ml",NA,"1",1
"CLE","AIR","429221","Air Wick Electric Single Refill Pink Sweet Pea","Air Wick","17ml",NA,"1",0.93
"CLE","AIR","429226","Air Wick Electric Twin Refill Pink Sweet Pea","Air Wick","17ml",NA,"2",0.93
"CLE","AIR","429228","Air Wick Life Scents Wax Melts Refill EnchantedForest 6pk","Air Wick","69kg",NA,"1",0.93
"CLE","AIR","430998","Air wick Electrical Twin Refill Vanilla","Air Wick","34ml",NA,"2",0.93
"CLE","AIR","430999","Air Wick Reed Diffuser Purple Blackberry Fig 25ml","Air Wick","25ml",NA,"1",1
"CLE","AIR","431657","Air Wick Pure Freshmatic Compact RefillPurple Lavender 24ml","Air Wick","24ml",NA,"1",1
"CLE","AIR","431659","Air Wick Pure Freshmatic Compact Refill CherryBlossom 24ml","Air Wick","24ml",NA,"1",1
"CLE","AIR","431661","Air Wick Pure Freshmatic Compact Refill SpringDelight 24ml","Air Wick","24ml",NA,"1",1
"CLE","AIR","431663","Air Wick Pure Freshmatic Compact Air Freshener KitSpring Delight","Air Wick","24ml",NA,"1",1
"CLE","AIR","441498","Air Wick Wax Melt Refill Xmas Tree Wishes 6pk","Air Wick",NA,NA,"1",0.86
"CLE","AIR","443577","Air Wick Freshmatic Single Refill Mulled Wine250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","443578","Air Wick Refill Spiced Mulled Wine 17ml","Air Wick","17ml",NA,"1",0.93
"CLE","AIR","443579","Air Wick Electric Twin Refill Mulled Wine 34ml","Air Wick",NA,NA,"1",0.86
"CLE","AIR","443580","Air Wick Candle Mulled Wine 105g","Air Wick",NA,NA,"1",0.86
"CLE","AIR","443581","Air Wick Reed Diffuser Ginger and Mandarin 25ml","Air Wick","25ml",NA,"1",1
"CLE","AIR","450609","Air Wick Fresh Matic Max Pure Refill Cherry","Air Wick","6.6 X 6.6 X 15",NA,"1",1
"CLE","AIR","450610","Air Wick Fresh Matic Max Pure Refill Spring","Air Wick","6.6X6.6X15",NA,"1",1
"CLE","AIR","450611","Air Wick Fresh Matic Max Pure Refill Med Sun","Air Wick","6.6X6.6X15",NA,"1",1
"CLE","AIR","450612","Air Wick Fresh Matic Complete Max Pure Cherry","Air Wick","8.9 X 15.2 X 20.6",NA,"1",1
"CLE","AIR","450613","Air Wick Fresh Matic Complete Max Pure Spring","Air Wick","8.9 X 15.2 X 20.6",NA,"1",1
"CLE","AIR","450616","Air Wick Pure Air Freshener Aerosol Pure SmoothLily 250ml","Air Wick","250ml",NA,"1",1
"CLE","AIR","450617","Air Wick Pure Air Freshener Aerosol Fresh Berries","Air Wick","6.6X6.6X17.2",NA,"1",1
"CLE","AIR","450622","Air Wick Fresh Matic Max Twin Refill Lavender","Air Wick","6.6 X 13.2 X 15",NA,"2",1
"CLE","AIR","450626","Air Wick Electric Complete Linen And Lilac","Air Wick","6.2 X 11.5 X 15",NA,"1",0.93
"CLE","AIR","450627","Air Wick Electric Complete Lavender Meadow","Air Wick","6.2 X 11.5 X 15",NA,"1",0.93
"CLE","AIR","450628","Air Wick Electric Complete Vanilla Bean","Air Wick","6.2 X 11.5 X 15",NA,"1",0.93
"CLE","TOI","453366","Air Wick VIPoo Lemon Idol Spray 55ml","Air Wick","3.25 x 3.25 x 13.2",NA,"6",1
"CLE","TOI","453367","Air Wick VIPoo Fruity Pin Up Spray 55ml","Air Wick","3.25 x 3.25 x 13.2",NA,"6",1
"CLE","TOI","453368","Air Wick VIPoo Rosy Starlet Spray 55ml","Air Wick","3.25 x 3.25 x 13.2",NA,"6",1
"CLE","TOI","453369","Air Wick VIPoo Lavender Superstar Spray 55ml","Air Wick","3.25 x 3.25 x 13.2",NA,"6",1
