"PSA_1","PSA_2","Article","Web Description","Brand","Pack Qty","DQ Score"
"DIY","PLU","343277","Ecostar Water Saving Shower Regulator","Ecostar","1",0.9125
"DIY","PLU","343278","Ecostar Water Saving Shower Head","Ecostar","1",0.9125
"DIY","PLU","343490","Ecostar Water Saving Shower Regulator","Ecostar","1",0.9125
"DIY","PLU","343496","Ecostar Swivel Kitchen Tap Aerator","Ecostar","1",0.9125
"DIY","PLU","343497","Ecostar Swivel Water Saver  Aerator","Ecostar","1",0.9125
"DIY","PLU","343498","Ecostar Water Saving Aerator  c/w Internal Thread","Ecostar","1",0.9125
"DIY","PLU","343499","Ecostar Water Saving Aerator c/w External Thread","Ecostar","1",0.9125
