"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","ACT","191086","Hot Wheels Basic Car Assortment","Hot Wheels","Multi","1","3 Years +",0.941666666666667
"TOY","ACT","191089","Hot Wheels Die Cast Cars 1:64 Scale 5pk Assortment","Hot Wheels","Multi","1","3 Years +",0.941666666666667
"TOY","ACT","335905","Hot Wheels Car Case","Hot Wheels","Multi","1","5 Years +",0.941666666666667
"TOY","ACT","428775","Hot Wheels Batman V Superman Assortment","Hot Wheels","Multi","1","3 Years +",0.941666666666667
