"PSA_1","PSA_2","Article","Web Description","Brand","Colour","Pack Qty","Age","DQ Score"
"TOY","ACT","448256","Grossery Gang 10pk Assortment","Grossery Gang","Multi","1","5 Years +",0.891666666666667
"TOY","ACT","448257","Grossery Gang Surprise Blind Bag","Grossery Gang","Multi","1","5 Years +",0.891666666666667
"TOY","ACT","448258","Grossery Gang Assortment 5pk","Grossery Gang","Multi","1","5 Years +",0.891666666666667
