"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","DQ Score"
"SBK","KFL","440094","Teenage Mutant Ninja Turtles 10 Colour Pen","Nickelodeon","25.5 x 3 x 3cm","Green","1",0.95
"SBK","KFL","440095","Turtles PVC Barrel Pencil Case","Nickelodeon","8 x 20 x 8cm","Green","1",0.95
