"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Assembly","DQ Score"
"TOI","DEN","34146","Superdent Denture Cleansing Tablets 30pk","Superdent","One Size","Multi","30pk","No",0.65
