"PSA_1","PSA_2","Article","Web Description","Brand","Size","Pack Qty","Assembly","DQ Score"
"FOO","SXM","441837","Barratt Sweet Champions Sharing Carton 750g","Tangerine","750g","1","No",0.6
"FOO","SXM","441838","Sweet Champions Selection Box 170g","Tangerine","170g","1","No",0.6
"FOO","SXM","441840","York Fruits Tray 200g","Tangerine","200g","1","No",0.6
