"Article","Web Description","Brand","DQ Score"
"421517","Gorilla Tape 11m","Gorilla Glue",0.95
"421519","Gorilla Tape Handy Roll 9.14m x 25mm","Gorilla Glue",0.95
"421528","Gorilla Wood Glue 118ml","Gorilla Glue",0.95
"421530","Gorilla Wood Glue 532ml","Gorilla Glue",0.95
"421531","Gorilla Epoxy Glue 25ml","Gorilla Glue",0.95
"421532","Gorilla Superglue 3g 2pk","Gorilla Glue",0.95
"421533","Gorilla Superglue 15g","Gorilla Glue",0.95
"421534","Gorilla Superglue Gel 15g","Gorilla Glue",0.95
"169379","Unibond Powertape Black 50mmx25m","Henkel",0.95
