"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"TOI","BAB","281543","Bepanthen Nappy Care Ointment 30g","Bepanthen","13.3CM","3.5CM","3.5CM","Nappy Ointment","30g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"TOI","BAB","456896","Dove Baby Lotion Rich Moisture 200ml","Dove","11.3CM","9.9CM","4.1CM","Baby Bath, Lotion and Oils ",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAB","456898","Dove Baby Rich Moisture Shampoo 200ml","Dove","12.0CM","8.8CM","4.0CM","Baby Bath, Lotion and Oils ",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAB","456901","Dove Baby Rich Moisture Head to Toe Wash 200ml","Dove","15.2CM","8.7CM","4.6CM","Baby Bath, Lotion and Oils ",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAB","172788","Infacol Colic Relief Drops 50ml","Infacol","9.2CM","4.6CM","4.7CM","Pain Relief","50ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","174099","Johnsons Baby Bedtime Bath Lavender and Camomile300ml","Johnsons","16.2CM","8.0CM","3.5CM","Baby Bath, Lotion and Oils","300ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","227002","Johnsons Baby Soap 4 Bar Value Pack","Johnsons","9.0CM","9.9CM","6.7CM","Baby Shampoo and Soap","100g",NA,"4pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","285264","Johnsons Baby Oil 300ml","Johnsons","16.2CM","7.0CM","4.0CM","Baby Bath, Lotion and Oils","300ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","285265","Johnsons Baby Shampoo 300ml","Johnsons","18.6CM","7.5CM","3.5CM","Baby Shampoo and Soap","300ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","285530","Johnsons Baby Bath 300ml","Johnsons","16.5CM","8.5CM","4.0CM","Baby Bath, Lotion and Oils","300ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","285531","Johnsons Baby Lotion 300ml","Johnsons","16.2CM","8.0CM","3.5CM","Baby Bath, Lotion and Oils","300ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","312118","Johnsons 2in1 Bath And Wash 300ml","Johnsons","16.2CM","8.0CM","3.5CM","Baby Bath, Lotion and Oils","300ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","347211","Johnsons Baby Light Oil Spray 200ml","Johnsons","17.5CM","6.8CM","3.3CM","Baby Bath, Lotion and Oils","200ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","50340","Johnsons Baby Powder 500g","Johnsons","20.5CM","8.8CM","6.4CM","Talc","500g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","58245","Johnsons Cotton Buds 200pk","Johnsons","9.0CM","9.0CM","9.0CM","Cotton Wool and Buds","200",NA,"200pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","292203","Metanium Nappy Rash Ointment 30g","Metanium","13.9CM","207.0CM","3.9CM","Nappy Ointment","30g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","231794","Milton Sterilising Tablets 28pk","Milton","10.5CM","10.5CM","4.6CM","Sterilising Tablets","112g",NA,"15pk",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","242082","Milton Antibacterial Surface Spray 500ml","Milton","24.5CM","9.7CM","5.2CM","Surface Spray","500ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","341556","Milton Sterilising Fluid 1L","Milton","27.5CM","9.0CM","7.0CM","Sterilising Fluid","1L",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","193665","Napisan Non Biological Stain Remover 800g","Napisan","14.6CM","11.6CM","6.2CM","Stain and Pre-Treatment Agents","800g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","290564","Sanex Dermo Kids Bodywash and Foam Bath 500ml","Sanex","20.5CM","9.7CM","5.0CM","Baby Bath, Lotion and Oils","500ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","427222","Simple Baby All in One Wash 300ml","Simple","20.1CM","8.5CM","3.5CM","Bubble Bath and Bath Creams",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","427223","Simple Baby Moisturising Bath 300ml","Simple","20.1CM","8.5CM","3.5CM","Bubble Bath and Bath Creams",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","427224","Simple Baby Moisturising Shampoo 300ml","Simple","20.1CM","8.5CM","3.5CM","Baby Shampoo and Soap",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","172789","Sudocrem Antiseptic Healing Cream 250g","Sudocream","8.5CM","8.0CM","7.5CM","Antiseptic Cream","250g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"TOI","BAB","251205","Sudocream Antiseptic Healing Cream 60g","Sudocream","5.5CM","5.0CM","4.5CM","Antiseptic Cream","60g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"TOI","BAB","280596","Nelsons Teetha Natural Teething Granules 24pk","Teetha","10.7CM","7.6CM","2.4CM","Teething Gel",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"TOI","BAB","33067","Vaseline Pure Petroleum Jelly Original 100ml","Vaseline","7.3CM","7.1CM","4.6CM","Petroleum Jelly",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"TOI","BAB","217867","Wilko Baby Oval Cotton Wool Pads 100pk","Wilko","26.0CM","9.0CM","7.0CM","Cotton Wool and Buds","100 Pads",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","289750","Wilko Baby Cotton Wool 100pk","Wilko","30.0CM","18.0CM","5.0CM","Cotton Wool and Buds","100 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","289751","Wilko Baby Cotton Wool Pleat 200g","Wilko","36.0CM","15.0CM","5.5CM","Cotton Wool and Buds",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","341239","Wilko Baby Baby Shampoo 500ml","Wilko","19.5CM","9.5CM","5.0CM","Baby Shampoo and Soap","500ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","341731","Wilko Sterilising Fluid 500ml","Wilko","24.2CM","8.5CM","8.5CM","Sterilising Fluid","500ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","346742","Wilko Petroleum Jelly Tub  200g","Wilko","9.4CM","8.0CM","6.2CM","Petroleum Jelly ","200g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","346743","Wilko Baby Bum Cream 235ml","Wilko","7.4CM","7.4CM","7.4CM","Nappy Ointment","225g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"TOI","BAB","346744","Wilko Baby Talc 500g","Wilko","23.0CM","9.0CM","5.2CM","Talc","500g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","69934","Wilko Baby Cotton Wool Roll 250g","Wilko","25.0CM","11.0CM","10.0CM","Cotton Wool and Buds","250g",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAB","81306","Wilko Soft Cotton Wool Balls Baby 200s","Wilko","29.0CM","19.0CM","3.0CM","Cotton Wool and Buds",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAB","33079","Woodwards Gripe Water Alcohol and Sugar Free150ml","Woodwards","16.2CM","6.3CM","3.7CM","Baby Bath, Lotion and Oils","150ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"TOI","BAC","288854","Bathtime Buddies 2 Little Ducks","Bathtime Buddies","24.0CM","10.0CM","6.0CM","Bath Toys",NA,"Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"TOI","BAC","271249","Tommee Tippee Close To Nature Breast and BottleFeeding Teats 2pk","Tommee Tippee","15.1CM","6.5CM","4.4CM","Teats","3Months",NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"TOI","BAC","271250","Tommee Tippee Closer To Nature Fast Flow Teats 2pk","Tommee Tippee","15.1CM","6.5CM","4.4CM","Teats","6 Months",NA,"1",NA,NA,NA,NA,NA,NA,"6 Months",NA,0.941666666666667
"TOI","BAC","281690","Tommee Tippee Closer To Nature Bottle 260ml 2pk","Tommee Tippee","14.3CM","15.8CM","7.8CM","Feeding Bottles","260ml",NA,"1",NA,NA,NA,NA,NA,NA,"Birth",NA,0.941666666666667
"TOI","BAC","421396","Tommee Tippee Active Sports Bottle 12+ Months","Tommee Tippee","19.5CM","10.5CM","8.0CM","Cups and Beakers","300ML",NA,"1",NA,NA,NA,NA,NA,NA,"12 Months Plus",NA,0.9
"TOI","BAC","421397","Tommee Tippee Insulated Active Straw Cup 12+Months","Tommee Tippee","21.5CM","10.5CM","8.0CM","Cups and Beakers","260ML",NA,"1",NA,NA,NA,NA,NA,NA,"12 Months Plus",NA,0.9
"TOI","BAC","421398","Tommee Tippee Insulated Active Sippee Cup 12+Months","Tommee Tippee","21.5CM","10.5CM","8.0CM","Cups and Beakers","260ML",NA,"1",NA,NA,NA,NA,NA,NA,"12 Months Plus",NA,0.9
"TOI","BAC","319812","Wilko Baby Plug Socket Protectors White 6pk","Wilko","18.0CM","8.5CM","3.0CM","Socket Covers",NA,NA,"6pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAC","319813","Wilko Baby Long Multi-Purpose Locks White 2pk","Wilko","24.0CM","10.5CM","1.5CM","Latches and Catches",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAC","319814","Wilko Baby Drawer Latches 4pk","Wilko","16.0CM","9.0CM","2.5CM","Latches and Catches","4 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAC","319815","Wilko Baby Corner Guards Clear 4pk","Wilko","4.5CM","4.5CM","2.0CM","Corner Gards","4 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAC","347408","Wilko Soothers Cherry 4pk 6-18 Months","Wilko","15.0CM","11.5CM","4.0CM","Soothers","6-18 Months","Multi","1",NA,NA,NA,NA,NA,NA,"6 months +",NA,1
"TOI","BAC","347410","Wilko Night Soother Dummies 6 - 18 Months","Wilko","17.0CM","9.0CM","4.0CM","Soothers",NA,"Multi","1",NA,NA,NA,NA,NA,NA,"6 months +",NA,0.941666666666667
"TOI","BAC","347415","Wilko Silicone Teats Fast Flow 2pk 6+ Months","Wilko","14.5CM","8.0CM","4.2CM","Teats",NA,NA,"2",NA,NA,NA,NA,NA,NA,"3 months +",NA,0.883333333333333
"TOI","BAC","347416","Wilko Silicone Teats Med Flow 2pk 3+ Months","Wilko","15.5CM","7.0CM","4.0CM","Teats",NA,NA,"2",NA,NA,NA,NA,NA,NA,"3 months +",NA,0.883333333333333
"TOI","BAC","347417","Wilko Bottle Wide Neck 250ml","Wilko","19.0CM","9.6CM","8.0CM","Feeding Bottles","250ml",NA,"1",NA,NA,NA,NA,NA,NA,"From Birth",NA,0.941666666666667
"TOI","BAC","347427","Wilko Wide Neck Fast Flow Teat 2pk","Wilko","14.5CM","8.0CM","5.0CM","Teats","Wide Neck",NA,"1",NA,NA,NA,NA,NA,NA,"3 months +",NA,0.941666666666667
"TOI","BAC","347434","Wilko Toddler Plastic Cutlery 3pk","Wilko","20.0CM","9.5CM","2.0CM","Cutlery","Toddler","Multi","3",NA,NA,NA,NA,NA,NA,"12 months +",NA,0.95
"TOI","BAC","347435","Wilko Toddler Plates 3pk","Wilko","19.7CM","22.0CM","2.7CM","Bowls and Plates",NA,"Multi","3",NA,NA,NA,NA,NA,NA,NA,NA,0.85
"TOI","BAC","347436","Wilko Toddler Bowls 3pk","Wilko","13.0CM","18.5CM","6.0CM","Bowls and Plates",NA,"Multi","3",NA,NA,NA,NA,NA,NA,NA,NA,0.85
"TOI","BAC","347459","Wilko Bottle and Teat Brush","Wilko","36.1CM","9.7CM","6.5CM","Bottle Brush",NA,NA,"1",NA,NA,NA,NA,NA,NA,"0+Months",NA,0.883333333333333
"TOI","BAC","347469","Wilko Sunshade","Wilko","21.0CM","19.0CM","2.0CM","Travel Accessories",NA,NA,"1",NA,NA,NA,NA,NA,NA,"0+Months",NA,0.93
"TOI","BAC","347473","Wilko Baby Scissors","Wilko","12.0CM","7.5CM","1.5CM","Tools and Accessories",NA,NA,"1",NA,NA,NA,NA,NA,NA,"0+Months",NA,0.93
"TOI","BAN","456899","Dove Baby Wipes Sensitive 50pk","Dove","8.0CM","16.0CM","5.5CM","Baby Wipes ",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAN","228965","Huggies Wipes Natural Care Aloe Vera and Vitamin E56pk","Huggies","19.0CM","5.4CM","9.5CM","Baby Wipes","64",NA,"64pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","228966","Huggie Baby Wipes Pure 56pk","Huggies","19.0CM","5.4CM","9.5CM","Baby Wipes","56 Wipes",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"TOI","BAN","253765","Huggies Dry Nites Pyjama Pants Girls 4-7 Years10pk","Huggies","26.0CM","15.0CM","11.5CM","Pyjama Pants","17-30kg",NA,"10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","253766","Huggies Dry Nites Pyjama Pants Boys 4-7 Years10pk","Huggies","26.0CM","15.0CM","11.0CM","Pyjama Pants","17-30kg - 2st 10lbs-4st 10lbs",NA,"10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","288087","Huggies Dry Nites Pyjama Pants Boys 8-15 Years 9pk","Huggies","27.5CM","13.0CM","12.0CM","Pyjama Pants","8-15Yrs",NA,"9pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","288088","Huggies Drynites Pyjama Pants Girls 8-15 Years 9pk","Huggies","27.5CM","13.0CM","12.0CM","Pyjama Pants","8-15Yrs",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","439842","Swimmies Swim Pants Unisex Medium 11pk","Huggies","12.1CM","13.7CM",".2CM","Swim Nappies","Size Medium Swimpants 12kg  27lb",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"TOI","BAN","439354","Johnson's Extra Sensitive Fragrance Free BabyWipes 56pk","Johnsons","4.1CM","9.1CM","20.2CM","Baby Wipes",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAN","439355","Johnson's Gentle All Over Baby Wipes 56pk","Johnsons","4.1CM","9.1CM","20.2CM","Baby Wipes",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAN","439361","Johnson's Extra Sensitive Fragrance Free BabyWipes 4pk","Johnsons","16.9CM","9.1CM","20.0CM","Baby Wipes",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,0.81
"TOI","BAN","271187","Pampers Baby Dry Size 4+ Maxi Plus 24pk","Pampers","20.0CM","19.5CM","10.5CM","Nappies","Maxi Plus",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","271188","Pampers Baby Dry Size 5 Junior 23pk","Pampers","20.0CM","19.0CM","11.0CM","Nappies","Stage 5, Junior",NA,"23pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","271189","Pampers Baby Dry Size 5+ Junior Plus 22pk","Pampers","22.2CM","18.0CM","11.8CM","Nappies","Junior Plus",NA,"22pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","290664","Pampers New Baby Nappies Size 1 22pk","Pampers","17.5CM","18.5CM","10.6CM","Nappies",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","290665","Pampers New Baby Size 2 32pk","Pampers","26.0CM","19.0CM","10.0CM","Nappies","Stage 2, Mini",NA,"32pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","290666","Pampers New Baby Size 3 Midi 29pk","Pampers","20.0CM","22.9CM","11.5CM","Nappies","Stage 3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","307112","Pampers Sensitive Baby Wipes 56pk","Pampers","4.0CM","19.5CM","10.5CM","Baby Wipes",NA,NA,"56pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","307113","Pampers Baby Wipes Fragrance Free 64pk","Pampers","4.0CM","19.5CM","10.5CM","Baby Wipes",NA,NA,"64pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","307114","Pampers Fragrance Free Baby Wipes 64pk","Pampers","6.0CM","19.0CM","9.5CM","Baby Wipes","64 Wipes",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","341558","Pampers Baby Dry Size 6 Extra Large Nappies 19pk","Pampers","22.5CM","16.0CM","11.0CM","Nappies",NA,NA,"19pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","341566","Pampers Baby Dry 6+ Extra Large Plus Nappies 19pk","Pampers","22.5CM","16.0CM","11.0CM","Nappies",NA,NA,"19pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","417461","Pampers Baby Dry Size 6 Extra Large 33pk","Pampers","23.0CM","24.0CM","11.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","417462","Pampers Baby Dry Size 4 Maxi 44pk","Pampers","30.5CM","20.5CM","12.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","417468","Pampers Baby Dry Size 5+ Junior Plus 35pk","Pampers","21.5CM","27.0CM","11.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","417471","Pampers Baby Dry Size 5 Junior 39pk","Pampers","22.0CM","28.0CM","11.5CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","430353","Pampers Baby Dry Nappy Pants Size 6Extra Large 19pk","Pampers","23.0CM","24.0CM","11.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","430354","Pampers Baby Dry Pants Size 5 Junior 21pk","Pampers","22.0CM","24.0CM","12.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","430357","Pampers Baby Dry Pants Size 4 Maxi 23pk","Pampers","22.0CM","27.0CM","10.0CM","Nappies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","446371","Pampers Baby Dry Size 6+ Extra Large Plus 30pk","Pampers","24.2CM","23.9CM","12.0CM","Nappies",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","446372","pampers Baby Dry Nappies Size 3 Midi 50pk","Pampers","33.9CM","20.7CM","11.3CM","Nappies",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","446373","Pampers Baby Dry Nappies Size 4+ Maxi 41pk","Pampers","31.3CM","21.8CM","11.6CM","Nappies",NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","351006","Simple Moisturising Baby Wipes 64pk","Simple","4.0CM","18.0CM","12.0CM","Baby Wipes","64 Pack",NA,"64s",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"TOI","BAN","173141","Wilko Tots Hand & Face WipesStrawberry Fragrance 60pk","Wilko","10.5CM","13.0CM","4.0CM","Baby Wipes",NA,NA,"60pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","294172","Wilko Mum to Be Maternity Briefs Medium 5 Briefs","Wilko","15.0CM","11.0CM","4.0CM","Briefs","Medium","Multi","5",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"TOI","BAN","294174","Wilko Mum to Be Maternity Towels 10pk","Wilko","26.0CM","12.5CM","7.0CM","Pads",NA,"Multi","10",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"TOI","BAN","294175","Wilko Mum to Be Maternity Breast Pads 40pk","Wilko","20.5CM","10.0CM","10.5CM","Breast Pads","40 Pads","Multi","40",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"TOI","BAN","346703","Wilko Soft & Cosy New Born Nappies 23pk","Wilko","15.0CM","23.0CM","10.0CM","Nappies",NA,NA,"23pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346704","Wilko Soft & Cosy New Born Nappies Size 2 Mini32pk","Wilko","16.5CM","28.0CM","10.0CM","Nappies",NA,NA,"32pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346705","Wilko Snug & Comfy Dry Nappies Size 3 Midi 30pk","Wilko","19.5CM","23.0CM","11.5CM","Nappies",NA,NA,"30pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346706","Wilko Snug & Comfy Dry Nappies Size 4 Maxi27pk","Wilko","21.0CM","23.0CM","11.5CM","Nappies",NA,NA,"27pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346707","Wilko Snug & Comfy Dry Nappies Size 4+ Maxi 24pk","Wilko","21.0CM","21.0CM","11.5CM","Nappies",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346708","Wilko Snug & Comfy Dry Nappies Size 5 Junior23pk","Wilko","21.0CM","22.0CM","11.5CM","Nappies",NA,NA,"23pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346709","Wilko Snug & Comfy Dry Nappies Size 5+ Junior 22pk","Wilko","21.0CM","22.0CM","11.5CM","Nappies",NA,NA,"22pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346715","Wilko Comfy & Cosy Easy Up Pants Size 4 Maxi 22pk","Wilko","22.5CM","17.5CM","12.7CM","Nappies",NA,NA,"22pk",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","346720","Wilko Bed Mat 10pk","Wilko","29.0CM","12.0CM","13.0CM","Bed Mats",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","417479","Wilko Fragranced Nappy Bags 150pk","Wilko","15.5CM","17.6CM","5.0CM","Nappy bags",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"TOI","BAN","439620","Wilko Soft & Gentle Fragrance Free Baby Wipes64pk","Wilko","4.5CM","20.0CM","10.0CM","Baby Wipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"TOI","BAN","439622","Wilko Soft & Gentle Fragrance Free Baby Wipes 80pk","Wilko","6.5CM","20.0CM","10.0CM","Baby Wipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
