"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"309563","D-C-Fix Deco Non-Slip Mat Beige 30cm x 1.5m336.3029","D-C-Fix","Sticky Back Plastic","Brown","1","30cm x 1.5m",1
"309564","D-C-Fix Deco Non-Slip Liner Black 30cm x 1.5m 336-3027","D-C-Fix","Sticky Back Plastic","Black","1","30x150cm",1
"309568","D-C-Fix Original Metallic Deco Self-Adhesive FilmSilver Effect 45cm x 1.5m 347-0003","D-C-Fix","Sticky Back Plastic","Silver","1","45cm x 1.5m",1
"309570","D-C-Fix Original Gingham Deco Self-Adhesive FilmBlue 45cm x 2m 346-0290","D-C-Fix","Sticky Back Plastic","Blue","1","45cm x 2m",1
"309571","D-C-Fix Original Baroque Deco Self-Adhesive FilmBlack/White 45cm x 2m 346-0497","D-C-Fix","Sticky Back Plastic","Black","1","45cm x 2m",1
"309578","D-C-Fix Original Deco Self-Adhesive Film VelourBlack 45xm x 1m 348-0005","D-C-Fix","Sticky Back Plastic","Black","1","45cm x 1m",1
"309579","D-C-Fix Original Deco Self-Adhesive Film Velour Green 45cm x 1m 348-0003","D-C-Fix","Sticky Back Plastic","Green","1","45cm x 1m",1
"309580","D-C-Fix Original Self-Adhesive Film Matt White 45cm x 2m 346-0497","D-C-Fix","Sticky Back Plastic","White","1","45cm x 2m",1
"309581","D-C-Fix Original Matt Deco Self-Adhesive Film Black 45cm x 2m 346-0002","D-C-Fix","Sticky Back Plastic","Black","1","45cm x 2m",1
"309582","D-C-Fix Original Glossy Deco Self-Adhesive Film Magenta 45cm x 2m 346-0504","D-C-Fix","Sticky Back Plastic","Red","1","45cm x 2m",1
"309583","D-C-Fix Original Glossy Deco Self-Adhesive FilmAqua 45cm x 2m 346-0506","D-C-Fix","Sticky Back Plastic","Green","1","45cm x 2m",1
"309584","D-C-Fix Original Matt Deco Self-Adhesive Film Red45cm x 2m 346-0007","D-C-Fix","Sticky Back Plastic","Red","1","45cm x 2m",1
"309585","D-C-Fix Original Glass Self-Adhesive Film Clear 45cm x 2m 346-0013","D-C-Fix","Sticky Back Window Film","Clear","1","45cm x 2m",1
"309586","D-C-Fix Original Sabbia Deco Self-Adhesive Film Beige 45cm x 2m 346-0280","D-C-Fix","Sticky Back Plastic","Brown","1","45cm x 2m",1
"309587","D-C-Fix Original Sabbia Deco Self-Adhesive Film Grey 45cm x 2m 346-0223","D-C-Fix","Sticky Back Plastic","Grey","1","45cm x 2m",1
"309588","D-C-Fix Original Butchers Block Deco Self-AdhesiveFilm Beech Effect 45cm x 2m 346-0168","D-C-Fix","Sticky Back Plastic","Wood","1","45cm x 2m",1
"309590","D-C-Fix Original Fontana Deco Self-Adhesive Film Beige 45cm x 2m 346-0099","D-C-Fix","Sticky Back Plastic","Brown","1","45cm x 2m",1
"309591","D-C-Fix Original Granada Deco Self-Adhesive Film Multi 45cm x 2m 346-0531","D-C-Fix","Sticky Back Plastic","Multi","1","45cm x 2m",1
"309593","D-C-Fix Original Marmi Deco Self-Adhesive Film Grey 45cm x 2m 346- 0306","D-C-Fix","Sticky Back Plastic","Grey","1","45cm x 2m",1
"309596","D-C-Fix Original Glass Film 67.5cm x 1.5m 338-8011","D-C-Fix","Sticky Back Window Film","Clear","1","67.5cm x 1.5m",1
"309597","D-C-Fix Original Glass Film 67.5cm x 1.5m 338-8011","D-C-Fix","Sticky Back Window Film","Clear","1","67.5cm x 1.5m",1
"309598","D-C-Fix Original Bamboo Glass Film 67.5cm x 1.5m346-8023","D-C-Fix","Sticky Back Window Film","Wood","1","67.5cm x 1.5m",1
"309599","D-C-Fix Original Glass Self-Adhesive Film Spring Clear 67.5cm x 1.5cm 346-8027","D-C-Fix","Sticky Back Window Film","Clear","1","67.5cm x 1.5m",1
"309601","D-C-Fix Original Tara Glass Self-Adhesive Film Clear 67.5cm x 2m 346-8076","D-C-Fix","Sticky Back Window Film","Clear","1","67.5cm x 2m",1
"309602","D-C-Fix Original Milky Glass Self-Adhesive Foil Clear 67.5cm x 2m 346-8052","D-C-Fix","Sticky Back Window Film","Clear","1","67.5cm x 2m",1
"309603","D-C-Fix Original Spring Glass Self-Adhesive FilmClear 67.5cm x 2m 346-8355","D-C-Fix","Sticky Back Plastic","Clear","1","67.5cm x 2m",1
"309604","D-C-Fix Original Trophen Glass Self-Adhesive FilmBlue 67.5cm x 2m 346-8246","D-C-Fix","Sticky Back Window Film","Blue","1","67.5cm x 2m",1
