"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","DQ Score"
"420419","Air wick Wax Melt Complete Mulled Wine By The Fire","Air Wick","Wax Melts Holder",NA,"1",NA,0.86
"420421","Air Wick Wax Melt Refill Mulled Wine by the Fire6pk","Air Wick","Wax Melt Refills",NA,"1",NA,0.86
"420422","Air Wick Life Scents Wax Melts Refill SummerDelights 6pk","Air Wick","Wax Melt Refills",NA,"1",NA,0.86
"420424","Air Wick Life Scents Wax Melts Refill TurquoiseOasis 6pk","Air Wick","Wax Melt Refills",NA,"1",NA,0.86
"429228","Air Wick Life Scents Wax Melts Refill EnchantedForest 6pk","Air Wick","Wax Melt Refills",NA,"1","69kg",0.93
"441498","Air Wick Wax Melt Refill Xmas Tree Wishes 6pk","Air Wick","Wax Melt Refills",NA,"1",NA,0.86
"420397","Glade Wax Refill Vanilla 6pk","Glade","Wax Melt Refills",NA,"1",NA,0.86
"420399","Glade Wax Refill Clean Linen 6pk","Glade","Wax Melt Refills",NA,"1",NA,0.86
"420400","Glade Wax Refill Bali Sandalwood and Jasmine 6pk","Glade","Wax Melt Refills",NA,"1",NA,0.86
"450202","Wilko Wax Melt Refill Pink Posies 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450203","Wilko Wax Melt Refill Orchid Delight 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450204","Wilko Wax Melt Refill Summer Fruits 5pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450205","Wilko Wax Melt Refill Rhubarb Sugar Melon 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450206","Wilko Wax Melt Refill Warming Spice 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450207","Wilko Wax Melt Refill Vanilla Pod 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450208","Wilko Wax Melt Refill Woodland Escape 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
"450209","Wilko Wax Melt Refill White Linen 4pk","Wilko","Wax Melt Refills",NA,"1","44g",0.93
