"Article","Web Description","DQ Score"
"347647","Wilko Fruits Body Mop Red",0.825
"347649","Wilko Fruits Body Mop White",0.9125
"347657","Wilko Fruits Body Mop Pink",0.9125
"347659","Wilko Fruits Body Mop Purple",0.9125
"350330","Wilko Fruits Bath Clear",0.9125
"457510","Wilko Fruits Miniature Shower Gels Gift Set",0.825
