"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"HOU","MOP","437069","Heritage Long Handled Radiator Brush","Charles Bentley","121.0CM","4.5CM","4.5CM","Radiator Brush ",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"HOU","MOP","441963","Heritage Wooden Nail Brush","Charles Bentley","4.5CM","3.5CM","9.5CM","Nail Brush",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.95
"HOU","MOP","454203","Packmate Flat Vacuum Storage Bags Medium 4pk","Pack Mate",".5CM","40.0CM","60.0CM","Vacuum Storage Bag","Medium",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.8
"HOU","MOP","454205","Packmate High Volume Vacuum Storage Bags Large 2pk","Pack Mate",".5CM","55.0CM","85.0CM","Vacuum Storage Bag","50x 85x 25cm",NA,"2","Polythene, Nylon",NA,NA,NA,NA,NA,NA,NA,0.85
"HOU","MOP","454208","Packmate Hanging Vacuum Storage Bag with Cover","Pack Mate",".5CM","70.0CM","120.0CM","Vacuum Storage Bag","120 x 70cm",NA,"1","Polythene , Nylon Laminate",NA,NA,NA,NA,NA,NA,NA,0.85
"HOU","MOP","454209","Packmate Flat Vacuum Storage Bags 4pk","Pack Mate",".5CM","90.0CM","110.0CM","Vacuum Storage Bag",NA,NA,"4","Polythene, Nylon",NA,NA,NA,NA,NA,NA,NA,0.8
"HOU","MOP","155999","Vileda Super Mocio 3 Action Mop Head and Handle","Vileda","116.0CM","14.0CM","7.0CM","Mops",NA,"Multi","1","Cellulose, Polyester, Polypropylene, Polyamide",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","157423","Vileda SuperMocio 3 Action Refill","Vileda","35.0CM","15.0CM","8.0CM","Mop Heads and Refills",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","181642","Vileda SuperMocio Bucket and Wringer Red and Black","Vileda","31.0CM","28.0CM","40.0CM","Buckets",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","204922","Vileda Magic Mop Flat","Vileda","136.0CM","19.5CM","12.5CM","Mops",NA,"Red","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","204923","Vileda Magic Mop Flat Refill Blue","Vileda","24.0CM","14.0CM","3.5CM","Mop Heads and Refills",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","265644","Vileda Supermocio Microfibre and Cotton Mop","Vileda","112.0CM","16.5CM","8.0CM","Mops",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","265645","Vileda Supermocio Mop Head Microfibre and CottonRefill","Vileda","30.3CM","14.0CM","5.5CM","Mop Heads and Refills",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","266271","Vileda  3 Action Broom Red","Vileda","135.0CM","33.0CM","4.5CM","Indoor Brooms and Brushes",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","292476","Vileda Active Max Mop Refill","Vileda","30.0CM","17.5CM","2.5CM","Mop Heads and Refills",NA,"Multi","1","Polyester Microfibre, Cotton",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","304986","Vileda Mop Active Max System","Vileda","110.0CM","16.7CM","5.5CM","Mops",NA,"Multi","1","Cotton, Polyester",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","304988","Vileda Mop 1.2 Spray System","Vileda","116.0CM","14.5CM","9.0CM","Mops",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","304989","Vileda Active 1.2 Spray Cleaner 750ml","Vileda","27.0CM","9.0CM","6.0CM","Multi-Purpose Cleaner","750ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","304990","Vileda Ultra Max 1.2 Replacement Mop Head","Vileda","26.5CM","14.0CM","2.5CM","Mop Heads and Refills","1.2L","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","417427","Vileda Dust Pan and Brush Set Red","Vileda","36.0CM","24.9CM","14.0CM","Dustpan and Brushes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"HOU","MOP","417436","Vileda Supermocio Soft Mop","Vileda","160.0CM","11.0CM","8.0CM","Mops",NA,NA,NA,"50% viscose, 30% PES, 20% PP (Head) Steel (Handle)",NA,NA,NA,NA,NA,NA,NA,0.825
"HOU","MOP","417437","Vileda Supermocio Soft Mop Refill","Vileda","38.0CM","11.0CM","8.0CM","Mop Heads and Refills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"HOU","MOP","72831","Vileda Magic Mop 3 Action Red/Grey","Vileda","129.0CM","21.0CM","7.0CM","Mops",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","72832","Vileda Magic Mop Refill","Vileda","24.0CM","8.0CM","9.0CM","Mop Heads and Refills",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","137542","Wilko Bucket General Purpose Black Large 14.5L","Wilko","28.0CM","36.0CM","35.0CM","Buckets","14.5L","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","189819","Wilko Window Wiper Blue 23cm","Wilko","6.0CM","22.0CM","15.0CM","Window Squeegee","23cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","267250","Wilko Soft Grip Scrubbing Brush","Wilko","11.0CM","15.0CM","7.0CM","Scrubbing Brushes","Small","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","267274","Wilko Telescopic Window Cleaning Set  5 Piece","Wilko","69.5CM","20.0CM","6.0CM","Window Cleaning Set","1.2m",NA,"5pcs",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","MOP","300115","Wilko Socket Mop Head Large","Wilko","39.6CM","13.0CM","5.5CM","Mop Heads and Refills","Large","White","1","Mixed Fibre",NA,NA,NA,NA,NA,NA,NA,1
"HOU","MOP","300346","Wilko Cleaning Caddy","Wilko","18.0CM","28.0CM","32.0CM","Cleaning Caddy","Large",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","303367","Wilko Mop Bucket Silver 10L","Wilko","28.0CM","30.0CM","30.0CM","Buckets","10L","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","328331","Wilko Telescopic Chenille Duster Chenille 1.2m","Wilko","80.0CM","6.5CM","9.0CM","Dusters",NA,"Multi","1","Microfibre, PP, Steel. TPR",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","351253","Wilko Long Handled Duster Micro Fibre 1.5m","Wilko","145.0CM","5.0CM","6.0CM","Dusters",NA,"Multi","1","Microfibre, PP, Steel. TPR",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","437317","Wilko Handle 1.2m","Wilko","126.0CM","4.0CM","4.0CM","Broom and Brush Heads",NA,NA,"1","Plastic Coated Steel, TPR",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437318","Wilko Mop Bucket with Wringer 11L","Wilko","34.0CM","28.5CM","36.5CM","Buckets",NA,NA,"1","PPN",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437319","Wilko Rubber Broom 1.2m","Wilko","79.0CM","6.0CM","5.6CM","Broom and Brush Heads",NA,NA,"1","TPR, PP, Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437322","Wilko Premium Long Handled Dustpan And Brush Set75cm","Wilko","112.0CM","10.0CM","26.5CM","Dustpan and Brushes",NA,NA,"1","PPN, TPR, PET",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437324","Wilko Dustpan and Brush Set","Wilko","39.5CM","9.0CM","23.5CM","Dustpan and Brushes",NA,NA,"1","PPN, TPR, PET",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437325","Wilko Window and Shower Squeegee","Wilko","23.5CM","4.0CM","16.0CM","Window Squeegee",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","437326","Wilko Soft Indoor Broom with Handle 1.2m","Wilko","127.0CM","10.5CM","8.0CM","Broom and Brush Heads",NA,"White","1","PPN, TPR, PET",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","437328","Wilko Electrostatic Mop Refill 28pk","Wilko","19.0CM","5.0CM","12.0CM","Mop Heads and Refills",NA,NA,"28","Polyester",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437329","Wilko Electrostatic Mop 1.2m","Wilko","81.0CM","5.0CM","26.0CM","Mops",NA,NA,"1","PP,EVA,Silicone,Plastic Coated Steel,Polyester",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437330","Wilko Floor Mop 2 in1 Double Sided 1.2m","Wilko","105.0CM","8.5CM","17.5CM","Mops",NA,NA,"1","PP, Plastic, Coated Steel, Microfibre",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437331","Wilko Microfibre Fluffy Mop Refill","Wilko","24.5CM","8.0CM","15.5CM","Mop Heads and Refills",NA,NA,"1","Microfibre",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437332","Wilko Microfibre Floor Mop Refill","Wilko","25.0CM","2.5CM","13.5CM","Mop Heads and Refills",NA,NA,"1","Microfibre",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437334","Wilko Sponge Mop Complete with Handle 1.2m","Wilko","133.0CM","10.0CM","25.5CM","Mops",NA,NA,"1","PP, Hydrophilic Sponge, Viscose, Steel, PP","No",NA,NA,NA,NA,NA,"WI/MOP.07/F4/MT",0.65
"HOU","MOP","437335","Wilko Sponge Mop Refill","Wilko","29.0CM","4.5CM","11.5CM","Mops",NA,NA,"1","Hydrophilic Sponge, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437336","Wilko Strip Mop Complete with Handle 1.2m","Wilko","103.5CM","8.0CM","15.5CM","Mops",NA,NA,"1","Viscose, Plastic Coated Steel, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437338","Wilko Strip Mop Refill Viscose Spots","Wilko","30.0CM","6.5CM","12.0CM","Mops",NA,NA,"1","Viscose, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","437339","Wilko Strip Mop Refill Microfibre","Wilko","31.5CM","8.5CM","11.0CM","Mop Heads and Refills",NA,NA,"1","Microfibre, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454128","Wilko Metal Replacement Broom Handle","Wilko","120.0CM","1.7CM","1.7CM","Broom and Brush Heads",NA,NA,"1","plastic coated steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454129","Wilko Replacement Wooden Handle","Wilko","122.0CM","2.5CM","2.5CM","Broom and Brush Heads",NA,NA,"1","Pine",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454130","Wilko Heavy Duty Wooden Handle","Wilko","124.5CM","3.0CM","3.0CM","Broom and Brush Heads",NA,NA,"1","Pine",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454131","Wilko Mop and Broom Holder","Wilko","44.0CM","9.5CM","7.0CM",NA,NA,NA,"1","PP",NA,NA,NA,NA,NA,NA,NA,0.825
"HOU","MOP","454132","Wilko Wooden Brush Head with Stiff PVC Bristles279mm","Wilko","13.5CM","31.0CM","14.0CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, PVC, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454134","Wilko Wooden Brush Head with StiffBassine Bristles 279mm","Wilko","14.0CM","30.0CM","8.5CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, Bassine, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454135","Wilko Wooden Brush Head Heavy Duty with Caneand Bassine Bristles 279mm","Wilko","15.0CM","26.5CM","8.0CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, Bassine, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454136","Wilko Wooden Brush Head with Stiff PVC Bristles330cm","Wilko","15.2CM","36.0CM","11.5CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, PVC, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454137","Wilko Wooden Deck Scrub Broom Head with Stiff PVCBristles 228mm","Wilko","10.0CM","24.0CM","7.0CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, Bassine, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454138","Wilko Window Brush Head Soft Bristles","Wilko","12.0CM","15.0CM","7.0CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, Coco, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454139","Wilko Shovel Pan and Handbrush Heavy Duty","Wilko","40.5CM","33.5CM","12.5CM","Dustpan and Brushes",NA,NA,"1","PP, TPR, Rubberwood, Bassine",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454140","Wilko Utility Broom Heavy Duty","Wilko","132.0CM","42.0CM","8.0CM","Broom and Brush Heads",NA,NA,"1","Rubberwood, PVC, Steel, PP, Mild Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454141","Wilko Bulldozer Broom Heavy Duty","Wilko","166.0CM","66.0CM","10.0CM","Broom and Brush Heads",NA,NA,"1","PP, TPR, Steel, PVC",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454142","Wilko Stiff Bassine Wooden Handbrush","Wilko","8.8CM","6.0CM","30.0CM","Dustpan and Brushes",NA,NA,"1","Rubberwood, Bassine",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454143","Wilko Stiff Scrubbing Brush","Wilko","6.0CM","7.0CM","28.0CM","Dustpan and Brushes",NA,"Brown","1","Rubberwood, Bassine",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","454147","Wilko Dustpan and Brush Set White","Wilko","31.5CM","22.0CM","7.5CM","Dustpan and Brushes",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454148","Wilko Dustpan and Brush Set Teal","Wilko","31.5CM","22.5CM","7.5CM","Dustpan and Brushes",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454149","Wilko String Mop with Handle White","Wilko","154.0CM","11.5CM","5.0CM","Mops",NA,NA,"1","Plastic coated steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454150","Wilko String Mop with Handle Teal","Wilko","152.0CM","11.0CM","7.0CM","Mops",NA,NA,"1","Plastic Coated Steel, PP",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454151","Wilko String Mop Refill","Wilko","42.5CM","11.0CM","5.0CM","Mop Heads and Refills",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454152","Wilko Viscose Mop with Handle White","Wilko","155.5CM","13.0CM","6.0CM","Mops",NA,NA,"1","Viscose, Plastic coated Steel, Polypropylene",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454153","Wilko Viscose Mop with Handle Teal","Wilko","145.5CM","13.0CM","6.0CM","Mops",NA,NA,"1","Viscose, Plastic coated Steel, Polypropylene",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454154","Wilko Viscose Mop Refill","Wilko","40.5CM","13.0CM","6.0CM","Mop Heads and Refills",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.825
"HOU","MOP","454155","Wilko Mop Bucket with Wringer White","Wilko","26.5CM","29.0CM","39.0CM","Buckets",NA,NA,"1","Polypropylene",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454156","Wilko Mop Bucket with Wringer Teal","Wilko","26.5CM","29.0CM","39.0CM","Buckets",NA,NA,"1","Polypropylene",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454157","Wilko Soft Indoor Broom with Handle White","Wilko","128.5CM","28.0CM","7.0CM","Indoor Brooms and Brushes",NA,NA,"1","Plastic",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454158","Wilko Soft Indoor Broom with Handle Teal","Wilko","128.5CM","28.0CM","7.0CM","Indoor Brooms and Brushes",NA,NA,"1","Polypropylene, Hydrophilic Sponge, Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454159","Wilko Sponge Mop with Handle White","Wilko","124.5CM","19.5CM","13.0CM","Mops",NA,NA,"1","Polypropylene, Hydrophilic Sponge, Steel",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","454160","Wilko Sponge Mop with Handle Teal","Wilko","123.0CM","19.5CM","14.0CM","Mops",NA,NA,NA,"Polypropylene, Hydrophilic Sponge, Steel",NA,NA,NA,NA,NA,NA,NA,0.825
"HOU","MOP","454161","Wilko Sponge Mop Refill","Wilko","13.5CM","23.0CM","2.5CM","Mop Heads and Refills",NA,NA,"1","Polypropylene, Hydrophilic Sponge",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"HOU","MOP","456348","Wilko Water Fed Window Cleaner","Wilko","165.5CM","38.5CM","9.0CM","Window Squeegee",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","456349","Wilko Handheld Window Cleaner with Bottle","Wilko","27.0CM","25.5CM","10.5CM","Window Squeegee",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","456351","Wilko Microfibre Window Cleaning Sponge","Wilko","24.0CM","12.5CM","7.0CM","Window and Glass Cleaners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","456352","Wilko Window Wiper with Cleaning Cloth","Wilko","18.0CM","39.5CM","4.0CM","Window Squeegee",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.9125
"HOU","MOP","456353","Wilko Window Wiper 355mm","Wilko","13.5CM","35.5CM","3.5CM","Window Squeegee","355mm",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","MOP","65818","Wilko Galvanised Mop Bucket Silver","Wilko","22.8CM","31.5CM","24.2CM","Buckets","13L","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","66135","Wilko Traditional Sink Plunger Large","Wilko","48.0CM","14.5CM","14.5CM","Sink Plungers","Large","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","98352","Wilko Plunger Hand Grip Sink Black/White","Wilko","19.0CM","12.5CM","12.5CM","Sink Plungers","Small","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"HOU","MOP","191511","Wilko Tough Scrubbing Brush Assorted","Wilko Functional","5.0CM","15.0CM","4.0CM","Scrubbing Brushes","Small","Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"HOU","PEG","132982","Wilko 20 Peg Airer","Wilko","2.0CM","44.0CM","31.0CM","Pegs",NA,"Multi","20pcs",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","226662","Wilko Retractable Clothes Line 12m","Wilko","15.0CM","4.5CM","18.0CM","Washing Lines and Accessories","12m","White","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","267261","Wilko Shower Resistant Peg Bag 38 x 28cm","Wilko","24.0CM","30.0CM",".5CM","Peg Bags and Baskets","38cmx28cm","Multi","1pcs",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","300155","Wilko Steel Clothes Line 20m","Wilko","30.5CM","6.0CM","4.0CM","Washing Lines and Accessories","20m","Silver","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","300156","Wilko Retractable Clothes Line Heavy Duty 15m","Wilko","18.0CM","1500.0CM","20.0CM","Washing Lines and Accessories","15m","Green","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","300158","Wilko Soft Grip Pegs Large 24pk","Wilko","4.0CM","2.0CM","8.0CM","Pegs","Large","Multi","24pk",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","300160","Wilko Heavy Duty Pegs Multicoloured 36pk","Wilko","2.5CM","1.0CM","8.0CM","Pegs","Heavy Duty","Multi","36pk",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","PEG","300163","Wilko Peg Basket with Soft Grip Pegs 50pk","Wilko","12.5CM","22.5CM","15.7CM","Peg Bags and Baskets",NA,"Multi","50pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","327972","Wilko Snapper Pegs Multicoloured 36pk","Wilko","3.5CM","1.5CM","8.0CM","Pegs",NA,"Multi","36pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","327979","Wilko Peg Bag","Wilko","39.8CM","30.5CM",".3CM","Peg Bags and Baskets",NA,"Multi","1pcs",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","328210","Wilko Lingerie Washing Bag White","Wilko","28.5CM","16.3CM","3.0CM","Washing Bags and Nets",NA,"White","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","328211","Wilko Delicates Washing Bag White","Wilko","35.0CM","27.0CM","2.0CM","Washing Bags and Nets",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","PEG","454057","Wilko Premium Pegs 20 Pack","Wilko","7.0CM","24.5CM","5.0CM",NA,NA,NA,"20 Pack","Polypropylene. Therrmoplastic Rubber","No",NA,NA,NA,NA,NA,NA,0.65
"HOU","PEG","328212","Wilko Functional Wooden Peg 36pk","Wilko Functional","1.5CM","1.0CM","7.0CM","Pegs",NA,"Cream","36pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","65682","Brillo Mr Muscle Multi-Use Soap Pads 10pk","Brillo","13.4CM","15.3CM","7.0CM","Scourers",NA,"Silver","10pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","300101","Dishmatic Dish Sponge Refill Non Scratch 2pk","Dish Matic","11.3CM","5.0CM","3.0CM","Washing Up Brushes",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"HOU","SCO","300102","Dishmatic Dish Scourer Fill and Clean","Dish Matic","25.0CM","4.0CM","6.5CM","Washing Up Brushes",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"HOU","SCO","300103","Dishmatic Dish Sponge Heavy Duty Refill 2pk","Dish Matic","3.0CM","7.5CM","4.0CM","Washing Up Brushes","Heavy Duty","Multi",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88
"HOU","SCO","328266","Dishmatic Fill and Clean Washing Up Brush","Dish Matic","5.0CM","5.0CM","7.0CM","Washing Up Brushes",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.88
"HOU","SCO","427442","Fairy Cleaning Sponge 3in1 Green","Fairy","11.5CM","14.5CM","3.5CM","Scourers",NA,NA,"2 Pack",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","427443","Fairy Cleaning Sponge 3in1 Blue","Fairy","10.8CM","13.0CM","2.7CM","Scourers",NA,NA,"2 Pack",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","427444","Fairy Inox Scourer Ball 3pk","Fairy","21.0CM","8.0CM","5.0CM","Scourers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"HOU","SCO","436453","Fairy Platinum Sponge 2pk","Fairy","10.8CM","3.0CM","13.0CM","Sponges",NA,"Silver","2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","436454","Fairy Multi-Purpose Microfibre Cloth","Fairy","2.1CM","11.0CM","21.0CM","Cloths",NA,"Green","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","436455","Fairy Sponge Cloths 3pk","Fairy","18.0CM","1.0CM","20.6CM","Sponges",NA,"Multi","3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","453871","Fairy Hygienic Scourer Original 2pk","Fairy","14.1CM","13.1CM","3.8CM","Scourers",NA,NA,"2 Pack",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","453872","Fairy Hygienic Scourer Platinum 2pk","Fairy","10.8CM","3.4CM","13.0CM","Scourers",NA,NA,"2 Pack",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","453873","Fairy Hygienic Scourer Delicate 2pk","Fairy","10.8CM","3.5CM","13.0CM","Scourers",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","453874","Fairy Multi Purpose Scourer 4pk","Fairy","10.8CM","3.7CM","13.0CM","Scourers",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","453875","Fairy Scouring Pad Platinum 3pk","Fairy","12.8CM","3.5CM","16.9CM","Scourers",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","453876","Fairy Wiping Pad 3pk","Fairy","15.0CM","2.5CM","9.8CM","Scourers",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"HOU","SCO","229175","Marigold Extra Life Kitchen Gloves Large","Marigold","25.0CM","14.3CM","1.4CM","Gloves","Large","Yellow","2pcs",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","SCO","229176","Marigold Extra Life Kitchen Gloves Medium","Marigold","25.0CM","14.3CM","1.4CM","Gloves","Medium","Yellow","2pcs",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","SCO","229178","Marigold Longer Bathroom Gloves Medium","Marigold","25.0CM","14.3CM","1.4CM","Gloves","Medium","Yellow","2pcs",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","SCO","351848","Marigold Extra Life Kitchen Glove Small","Marigold","25.0CM","14.3CM","1.4CM","Gloves","Small","Yellow","1",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","SCO","351849","Marigold Sensitive Gloves Medium","Marigold","26.5CM","14.5CM",".5CM","Gloves",NA,"Multi","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","417429","Marigold Extra Tough Outdoor Gloves Large","Marigold","26.5CM","14.5CM","3.5CM","Gloves",NA,"Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"HOU","SCO","432735","Marigold Wash and Wipe Dish Cloth 2pk","Marigold","23.0CM","21.0CM","1.3CM","Cloths","36 x 36cm","White","2",NA,NA,NA,NA,NA,NA,NA,NA,1
"HOU","SCO","432736","Marigold Wiper Upper 2pk","Marigold","23.0CM","19.0CM","1.3CM","Cloths","34 x 34cm","Yellow","2",NA,NA,NA,NA,NA,NA,NA,NA,1
