"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"194332","Wilko Over the Door Hooks Chrome Plated","Wilko","Towel Rails and Hooks","1","Single",1
"249482","Wilko Robe Hook White Victoria Range","Wilko","Towel Rails and Hooks","1","Single",1
"249529","Wilko Towel Bar White Victoria Range","Wilko","Towel Rails and Hooks","1","Single",1
"249531","Wilko Towel Ring Victoria Range","Wilko","Towel Rails and Hooks","1","Single",1
"310508","Wilko Towel Rail Macau Collection Chrome Effect","Wilko","Towel Rails and Hooks","1","Single",1
"310529","Wilko Robe Hook Paris Collection","Wilko","Towel Rails and Hooks","1","base 5x0.8 hook5.2cm",1
"310531","Wilko Towel Ring Paris Collection","Wilko","Towel Rails and Hooks","1","ring16cm base dia 5",1
"310538","Wilko Quadruple Door Hook White Rubberised Ball","Wilko","Towel Rails and Hooks","1","15x15cm",1
"310544","Wilko Towel Ring Macau Collection","Wilko","Towel Rails and Hooks","1","Single",1
"310689","Wilko Robe Hook Macau Collection","Wilko","Towel Rails and Hooks","1","Single",1
