"Article","Web Description","Brand","Type","DQ Score"
"446918","Wilko Ceramic Cylinder Vase White","Wilko","Vases",1
"446924","Wilko Ceramic Posy Vase White","Wilko","Vases",1
"446925","Wilko Ceramic Posy Vase Cream","Wilko","Vases",1
"447349","Wilko Gold Mosaic Vase","Wilko","Vases",1
"447350","Wilko Silver Mosaic Vase","Wilko","Vases",1
