"Article","Web Description","Brand","Type","Colour","Size","Assembly","Material","DQ Score"
"446585","Wilko Faux Mongolian Cushion Charcoal 43x43cm","Wilko","Mongolian Cushion","Grey","43 x 43cm","No",NA,0.941666666666667
"448469","Wilko Duvet Set Single Watercolour HeartsNatural","Wilko","Single Duvet Cover",NA,"Single","No",NA,0.883333333333333
"448470","Wilko Duvet Set Double Watercolour HeartsNatural","Wilko","Double Duvet Cover",NA,"Double","No",NA,0.883333333333333
"448471","Wilko Duvet Set King Watercolour HeartsNatural","Wilko","King Size Duvet Cover",NA,"King","No",NA,0.883333333333333
