"Article","Web Description","DQ Score"
"145240","Wilko Dustbin and Lid Black Plastic 80L",1
"290350","Wilko Pedal Bin Red 30L",1
"433590","Wilko Rectangular Touch Top Bin Red 45L",1
"434877","Wilko Rectangular Touch Top Bin Purple 45L",1
