"PSA_1","PSA_2","Article","Web Description","Brand","DQ Score"
"PET","100","313766","Armitage Pet Care Floppy Moppy","Good Boy",0.81
"PET","100","454280","Little Rascals Sock Monkey Puppy Toy","Happy Pet",0.88
"PET","100","454281","Little Rascals Teething Bone Keys","Happy Pet",0.88
"PET","100","454282","Nuts for Knots King Size Dog Rope Tugger","Happy Pet",0.88
"PET","100","314241","Wild Bird Food High-Energy No-Mess 15kg","Harvest",0.95
"PET","100","314075","Cat Scratcher 2 Tier Paw Shape 44cm","James & Steel",0.6
"PET","100","303770","Mr. Johnsons Chick Crumb Free Range 5kg","Mr Johnsons",0.95
"PET","100","314654","Mr. Johnsons Love Your Baby Pet Rabbit Jasper 1kg","Mr Johnsons",0.95
"PET","100","314655","Mr. Johnsons Love Your Pet Hamster and Gerbil Amos1kg","Mr Johnsons",0.8625
"PET","100","314658","Mr. Johnsons Love Your Pet Chinchilla 1.5kg","Mr Johnsons",0.95
"PET","100","441159","Laughing Dog Wheat Free Comp Chicken 2kg","Other",0.9
"PET","100","441160","Laughing Dog Wheat Free Complete Lamb 2kg","Other",0.9
"PET","100","453801","OUT Natural Flea, Tick & Mite Spray 500ml","OUT!",0.95
"PET","100","453802","OUT Natural Flea & Tick Home Spray 500ml","OUT!",0.95
"PET","100","453855","OUT One Handed Poop Scoop","OUT!",0.88
"PET","100","453856","OUT Training Pad Holder","OUT!",0.95
"PET","100","453859","OUT Rainbow Waste Pick Up 120 Bags","OUT!",0.88
"PET","100","453860","OUT Urine Stain&Odour Remover Spray","OUT!",0.88
"PET","100","453921","OUT Spot On Flea Repellent Dog","OUT!",0.95
"PET","100","453922","OUT Spot On Flea Repellent Cat","OUT!",0.95
"PET","100","441900","Stop Muddy Paws Barrier Rug Design","Pet Rebellion",0.88
"PET","100","296442","Pet Stuff Dog Treat Bag","Rosewood",0.81
"PET","100","314106","Cyber-Dog Out Of This World Fun Treat Ball Large","Rosewood",0.95
"PET","100","314107","Cyber-Dog Treat Ball Dog Toy Small","Rosewood",0.88
"PET","100","314269","Cat Scratch Post","Rosewood",0.74
"PET","100","314700","Puppy and Small Dog Collar and Lead Set Assorted","Rosewood",0.95
"PET","100","314709","Chewy Dog Toy Assorted","Rosewood",0.6
"PET","100","334147","Cyber-Dog Galactic Orbit Dog Toy","Rosewood",0.88
"PET","100","335586","Bamboo Cat Pod","Rosewood",0.74
"PET","100","335619","Soft Protection Salon Moult Stoppa Medium 2.75in Blade Purple","Rosewood",0.95
"PET","100","335633","Soft Protection Salon Moult Stoppa Small 2in BladePurple","Rosewood",0.95
"PET","100","335690","Soft Protection Salon Porcupine Brush Large Purple","Rosewood",0.95
"PET","100","420128","Tan Faux Suede Circular Pet Bed 23in","Rosewood",0.95
"PET","100","420129","Tan Faux Suede Circular Pet Bed 27in","Rosewood",0.95
"PET","100","420130","Red Orthopaedic Pet Bed 26in","Rosewood",0.95
"PET","100","420131","Red Orthopaedic Pet Bed 34in","Rosewood",0.95
"PET","100","420138","Tweed Oval Shaped Pet Bed 20in","Rosewood",0.88
"PET","100","425217","Abode Small Animal Home","Rosewood",0.95
"PET","100","454023","Silvervine Stuffed Animal Large","Rosewood",0.95
"PET","100","454024","Silvervine Seagrass Animal","Rosewood",0.95
"PET","100","454025","Silvervine Head & Tail 2pk","Rosewood",0.95
"PET","100","454027","Faux Leather Cat Pyramid","Rosewood",0.95
"PET","100","454028","Pyramid Cat Bed Plush Material","Rosewood",0.95
"PET","100","454032","Meaty Bacon Takeaway Bone Large","Rosewood",0.95
"PET","100","454033","Tough Wood Bone","Rosewood",0.88
"PET","100","454035","Squeaky Tough Rubber Assortment","Rosewood",0.88
"PET","100","454037","Oblik Supreme Bowl Medium","Rosewood",0.88
"PET","100","453918","OUT Scented Waste Pick Up Bags 120 Bags","Simple Solution",0.88
"PET","100","453919","OUT Eco Waste Pick Up Bags 120 Bags","Simple Solution",0.88
"PET","100","453920","OUT Fabric Dispenser & Pick-Up Bags","Simple Solution",0.88
"PET","100","314243","Bird Feeder Cleaning Brush","Supa",0.775
"PET","100","420114","Squirrel Proof X-2 Wild Bird Feeder","Supa",0.8625
"PET","100","440846","Tiny Friends Farm Russel Rabbit Mix 2.5kg","Supreme",0.9
"PET","100","440847","Tiny Friends Farm Gerty Guinea Pig Mix","Supreme",0.95
"PET","100","440848","Tiny Friends Farm Harry Hamster Mix 700g","Supreme",0.95
"PET","100","440849","Tiny Friends Farm Russel Rabbit Crunchers","Supreme",0.95
"PET","100","440850","Tiny Friends Farm Russel Rabbit Fruities","Supreme",0.95
"PET","100","440851","Tiny Friends Farm Gerty Guinea PigScrummies","Supreme",0.95
"PET","100","440852","Tiny Friends Farm Harry Hamster Yippees","Supreme",0.95
"PET","100","440853","Tiny Friends Farm Hazel Hamster Lovelies","Supreme",0.95
"PET","100","440854","Tiny Friends Farm Banana & Blueberry Tart","Supreme",0.95
"PET","100","440856","Tiny Friends Farm Carrot and Thyme Tart","Supreme",0.95
"PET","100","440857","Science Selective Rabbit 1.5kg","Supreme",0.95
"PET","100","440858","Science Selective Guinea Pig 1.5kg","Supreme",0.95
"PET","100","303748","Verm X Poultry Liquid 250ml","Verm-X",0.8625
"PET","100","303749","Verm X Poultry Pellets 250g","Verm-X",0.95
"PET","100","314141","Yard Chain 7 6in","Wilko",0.88
"PET","100","314637","Bird Feeder Tree Hook","Wilko",0.8625
"PET","CAT","243694","Go-Cat Adult Dry Cat Food Tuna Herring andVegetables 825g","Go Cat",0.95
"PET","CAT","243695","Go-Cat Adult Dry Cat Food Chicken and Duck 825g","Go Cat",0.9
"PET","CAT","284809","Go-Cat Dry Cat Food Turkey and Vegetables 825g","Go Cat",0.95
"PET","CAT","314536","Go-Cat Dry Cat Food Chicken and Garden Greens forIndoor Cats 950g","Go Cat",0.95
"PET","CAT","336109","Go-Cat Dry Cat Food Crunchy and Tender Tuna 375g","Go Cat",0.8625
"PET","CAT","336110","Go-Cat Dry Cat Food Crunchy and Tender Beef andChicken 375g","Go Cat",0.95
"PET","CAT","401013","Go-Cat Dry Cat Food Crunchy and Tender Chickenand Turkey 375g","Go Cat",0.8625
"PET","CAT","411019","Go-Cat Dry Cat Food Crunchy and Tender Beef andChicken 800g","Go Cat",0.95
"PET","CAT","412186","Go-Cat Dry Kitten Food Crunchy and Tender 800g","Go Cat",0.95
"PET","CAT","412942","Go-Cat Dry Cat Food Duck and Chicken 2kg","Go Cat",0.95
"PET","CAT","412943","Go-Cat Dry Cat Food Crunchy and Tender SalmonTuna and Vegetables 800g","Go Cat",0.95
"PET","CAT","454187","Grumpy Cat Toys Assorted","Rosewood",0.88
"PET","CAT","9531040","Wilko Cat Bowl Assorted Colours Small","Wilko Functional",0.95
"PET","DOG","312577","Wilko Pouch Dog Food Chicken with Tuna VegetablesRice and Beans 100g","Wilko Best",0.95
"PET","DOM","183174","Wilko Budgie Treats Exotic Fruits 2pk","Boredom Breaker",0.95
"PET","DOM","453098","Evolution Pure Aquarium Ball Pack 25 Balls","Evolution Aqua",0.88
"PET","DOM","298734","Wilko Aquarium Ornament Large Assorted Designs","Rosewood",0.81
"PET","GEN","303588","Talking Babble Ball Medium","James & Steel",0.88
"PET","GEN","313697","Dog Toy Plush Pheasant","James & Steel",0.88
"PET","GEN","439519","Naturel Promise Fresh Dental Clean Teeth Gel","Natural Promise",0.95
"PET","GEN","439520","Naturel Promise Fresh Breath Dental Drops","Natural Promise",0.88
"PET","GEN","345275","Out PetCare Stain and Odour Remover 750ml","OUT!",0.95
"PET","GEN","350304","Dog Out Urine Destroyer 1L","OUT!",0.95
"PET","GEN","416957","OUT No Chew for Dogs and Puppies 500ml","OUT!",0.88
"PET","GEN","350230","Dog Toy Plush No Stuffing","Raggy",0.81
"PET","GEN","350258","Dog Guillotine Clipper","Rosewood",0.81
"PET","GEN","454196","Biosafe Puppy Bone","Rosewood",0.95
"PET","GEN","10765","Stainless Steel Dog Bowl Small","Wilko",0.85
"PET","GEN","10766","Dog Bowl Metal Medium","Wilko",0.8
"PET","GEN","121919","Dog Placemat","Wilko",0.75
"PET","GEN","245625","Pet Inc Tennis Ball on Rope Dog Toy Assorted","Wilko",0.6
"PET","GEN","291750","The Grunters Oinking Pig Latex","Wilko",0.88
"PET","GEN","350252","Thermoplastic Rubber Dog Treat Bone Large","Wilko",0.6
"PET","GEN","350259","Dog Flea Comb","Wilko",0.74
"PET","GEN","350261","Dog Medium Slicker Brush","Wilko",0.81
"PET","GEN","350262","Dog Brush Double Sided Small","Wilko",0.95
"PET","GEN","350264","Dog Collar Nylon Small","Wilko",0.88
"PET","GEN","350266","Dog Collar Nylon Large","Wilko",0.88
"PET","GEN","439465","Melamine Twin Pet Bowl Assorted","Wilko",0.85
"PET","GEN","439466","Melamine Pet Bowl Assorted","Wilko",0.85
"PET","GEN","439467","Melamine Medium Bowl Assorted","Wilko",0.88
"PET","GEN","439472","Leather Collar Small Brown / Black 10-14in","Wilko",0.88
"PET","GEN","439473","Leather Collar Medium Brown / Black 14-18in","Wilko",0.88
"PET","GEN","439474","Leather Collar Large Brown / Black 22-26in","Wilko",0.88
"PET","GEN","439475","Leather Lead Brown / Black 46in","Wilko",0.88
"PET","GEN","70442","Dog Bowl Metal Large","Wilko",0.85
"PET","GEN","70441","Wilko Round Plastic Dog Dinner Bowl Assorted Large","Wilko Functional",0.95
"PET","LIT","453825","Wilko Cat Litter Concrete Mineral 10L","Bob Martin",0.88
"PET","LIT","453151","OUT Super Strength Stain and Odour Remover500ml","OUT!",0.88
"PET","SMA","80146","Classic Crystal Bunny Bottle Delux 320ml","Classic Pet Products",0.95
"PET","SMA","80147","Classic Crystal Bunny Bottle Delux 600ml","Classic Pet Products",0.95
"PET","SMA","417685","Pico XL Small Animal Hamster Cage","Rosewood",0.95
"PET","SMA","437012","Abode Small Animal Hamster Cage","Rosewood",0.95
"PET","SMA","423480","Smartpet Small Animal Wood Shavings 10kg","Smart Pet",0.9
"PET","SMA","451238","Small Animal Nibble 'n' Dig Meadow","Wilko",0.8625
"PET","SMA","80097","Wilko Paper Bedding for Small Animals","Wilko Functional",0.95
"PET","TRT","448165","Dentalife Dog Chew Large 4pk 142g","Purina",0.95
"PET","TRT","448166","Dentalife Dog Chew Large 12pk 426g","Purina",0.95
"PET","TRT","448167","Dentalife Dog Chew Medium 5pk 115g","Purina",0.95
"PET","TRT","448168","Dentalife Dog Chew Medium 15pk 345g","Purina",0.95
"PET","TRT","448169","Dentalife Dog Chew Small 7pk 115g","Purina",0.95
"PET","TRT","448170","Dentalife Dog Chew Small 21pk 345g","Purina",0.8625
"PET","TRT","412164","Nestle Dog Treats Adventuros Wild Boar Nuggets 90g","Purina One",0.95
"PET","TRT","412166","Nestle Dog Treats Adventuros Venison Strips 90g","Purina One",0.8625
"PET","TRT","412172","Nestle Dog Treats Adventuros Buffalo Sticks 120g","Purina One",0.8625
"PET","TRT","333149","Top Life Puppy Milk 200ml","Rosewood",0.95
"PET","TRT","454020","Scooby Snacks Dog Treat Adult","Scooby Doo",0.95
"PET","TRT","454021","Scooby Snacks Dog Treat Puppy","Scooby Doo",0.95
"PET","TRT","411005","Wilko Dog Treats Sweet Potato and Chicken Wrap100g","Wilko Best",0.95
"PET","TRT","182773","Wilko Dog Treats Jerky Snacks 100g","Wilko Functional",0.8625
"PET","TRT","80724","Wilko Dog Treat Roast Knuckle Beef Bone","Wilko Functional",0.95
"PET","TRT","94186","Wilko Dog Treat Meat Filled Sterilised Bone 190g","Wilko Functional",0.95
"PET","TRT","94193","Wilko Dog Treat Dried Tripe Sticks 100g","Wilko Functional",0.95
"PET","WIL","298736","Wilko Wild Bird Metal Seed Feeder","Supa",0.8625
"PET","WIL","80191","Wilko Wild Bird Sunflower Seeds 1kg","Wilko Functional",0.95
